,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date
10,What If (I Told You I Like You),Johnny Orlando & Mackenzie Ziegler,19251938.0,"UMG Recordings, Inc.",2018-06-15 00:00:00+00:00,11,800000,2020-06-20 00:00:00+00:00,0.142857142857143,10.0,3,2020-08-05 00:00:00+00:00,103,12,848130,2020-06-13 00:00:00+00:00,11,800000,2020-06-20 00:00:00+00:00
11,ROCKSTAR,"DaBaby, Roddy Ricch",29099003.0,South Coast Music Group/Interscope Records,2020-04-17 00:00:00+00:00,12,800000,2020-06-20 00:00:00+00:00,0.571428571428571,12.0,8,2020-07-03 00:00:00+00:00,69,16,443759,2020-06-13 00:00:00+00:00,12,800000,2020-06-20 00:00:00+00:00
12,Pitbull - Hotel Room Service,qt.ducks,,,,13,731800,2020-06-20 00:00:00+00:00,1.42857142857143,13.0,13,2020-06-20 00:00:00+00:00,83,23,326218,2020-06-13 00:00:00+00:00,13,731800,2020-06-20 00:00:00+00:00
13,Cari Mama Muda,Iqballl🍁,,,,14,700000,2020-06-20 00:00:00+00:00,-0.571428571428571,14.0,1,2020-05-12 00:00:00+00:00,82,10,938501,2020-06-13 00:00:00+00:00,14,700000,2020-06-20 00:00:00+00:00
14,Say youll remember me Remix by TIAGZ,iamtiagz,,,,15,500000,2020-06-20 00:00:00+00:00,-0.571428571428571,15.0,5,2020-06-08 00:00:00+00:00,52,11,864495,2020-06-13 00:00:00+00:00,15,500000,2020-06-20 00:00:00+00:00
15,Spaz,Mr. 2-17 & DRIPPY PRODUCTIONS,,,,16,500000,2020-06-20 00:00:00+00:00,-0.285714285714286,16.0,14,2020-06-13 00:00:00+00:00,41,14,609251,2020-06-13 00:00:00+00:00,16,500000,2020-06-20 00:00:00+00:00
16,Relación,Sech,28884520.0,Rich Music,2020-04-02 00:00:00+00:00,17,447900,2020-06-20 00:00:00+00:00,,17.0,12,2020-07-01 00:00:00+00:00,51,24,342869,2020-06-15 00:00:00+00:00,17,447900,2020-06-20 00:00:00+00:00
17,Nyquest_ Trend Mix,nyquest_,,,,18,400000,2020-06-20 00:00:00+00:00,-0.428571428571429,18.0,11,2020-06-11 00:00:00+00:00,41,15,526981,2020-06-13 00:00:00+00:00,18,400000,2020-06-20 00:00:00+00:00
18,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,19,372900,2020-06-20 00:00:00+00:00,,19.0,18,2020-06-22 00:00:00+00:00,39,32,268300,2020-06-17 00:00:00+00:00,19,372900,2020-06-20 00:00:00+00:00
19,"Ninthalle Ninthukolle (From ""Case No 18/9"")",Arjun Janya & Vijay Prakash,,,,20,302300,2020-06-20 00:00:00+00:00,,27.0,20,2020-06-20 00:00:00+00:00,19,28,282500,2020-06-18 00:00:00+00:00,20,302300,2020-06-20 00:00:00+00:00
20,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,21,300000,2020-06-20 00:00:00+00:00,1.14285714285714,48.0,9,2020-06-02 00:00:00+00:00,68,29,253082,2020-06-13 00:00:00+00:00,21,300000,2020-06-20 00:00:00+00:00
21,Toosie Slide,Drake,28904803.0,OVO,2020-04-03 00:00:00+00:00,22,300000,2020-06-20 00:00:00+00:00,3.0,45.0,4,2020-05-05 00:00:00+00:00,106,43,186735,2020-06-13 00:00:00+00:00,22,300000,2020-06-20 00:00:00+00:00
22,Wipe It Down,BMW KENNY,29345768.0,BMW,2020-04-27 00:00:00+00:00,23,300000,2020-06-20 00:00:00+00:00,-0.714285714285714,21.0,8,2020-05-27 00:00:00+00:00,70,18,403904,2020-06-13 00:00:00+00:00,23,300000,2020-06-20 00:00:00+00:00
23,Ah Eh,queen_zyon1,,,,24,300000,2020-06-20 00:00:00+00:00,0.857142857142857,46.0,21,2020-06-11 00:00:00+00:00,68,30,251229,2020-06-13 00:00:00+00:00,24,300000,2020-06-20 00:00:00+00:00
24,Woah,KRYPTO9095,22809467.0,KSG Records,2019-03-29 00:00:00+00:00,25,300000,2020-06-20 00:00:00+00:00,0.0,25.0,16,2020-05-12 00:00:00+00:00,126,25,305916,2020-06-13 00:00:00+00:00,25,300000,2020-06-20 00:00:00+00:00
25,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,26,300000,2020-06-20 00:00:00+00:00,1.0,20.0,15,2020-08-02 00:00:00+00:00,63,33,232883,2020-06-13 00:00:00+00:00,26,300000,2020-06-20 00:00:00+00:00
26,Cars That Go Boom,L'Trimm,15375878.0,Perpetual,2015-11-20 00:00:00+00:00,27,300000,2020-06-20 00:00:00+00:00,-1.42857142857143,23.0,11,2020-06-05 00:00:00+00:00,39,17,422033,2020-06-13 00:00:00+00:00,27,300000,2020-06-20 00:00:00+00:00
27,X.O,the Limba & Andro,29497157.0,The Limba,2020-05-15 00:00:00+00:00,28,260500,2020-06-20 00:00:00+00:00,,52.0,22,2020-06-23 00:00:00+00:00,45,39,262062,2020-06-15 00:00:00+00:00,28,260500,2020-06-20 00:00:00+00:00
28,Двигаться,Raim,22073277.0,DDRECORDS,2018-11-30 00:00:00+00:00,29,245800,2020-06-20 00:00:00+00:00,-0.285714285714286,26.0,25,2020-06-25 00:00:00+00:00,42,27,268033,2020-06-13 00:00:00+00:00,29,245800,2020-06-20 00:00:00+00:00
29,Rab Kare Tujhko Bhi Pyaar Hojaye Darpan Shah,darpanshahds,,,,30,220800,2020-06-20 00:00:00+00:00,-0.571428571428571,28.0,24,2020-06-12 00:00:00+00:00,54,26,293591,2020-06-13 00:00:00+00:00,30,220800,2020-06-20 00:00:00+00:00
30,Vai Ter Que Aguentar,Mc Don Juan,29345235.0,GR6 Music,2020-05-08 00:00:00+00:00,31,201700,2020-06-20 00:00:00+00:00,,50.0,27,2020-07-11 00:00:00+00:00,49,60,156000,2020-06-15 00:00:00+00:00,31,201700,2020-06-20 00:00:00+00:00
31,Lethal Jatti 1,Harpi Gill,28448854.0,White Hill Music,2020-02-06 00:00:00+00:00,32,200000,2020-06-20 00:00:00+00:00,,142.0,32,2020-06-20 00:00:00+00:00,90,90,100000,2020-06-16 00:00:00+00:00,32,200000,2020-06-20 00:00:00+00:00
32,Kasih Slow,Nonna 3In1,,,,33,200000,2020-06-20 00:00:00+00:00,1.85714285714286,148.0,14,2020-06-02 00:00:00+00:00,93,46,162897,2020-06-13 00:00:00+00:00,33,200000,2020-06-20 00:00:00+00:00
33,MUA！,biancajramirez123,,,,34,200000,2020-06-20 00:00:00+00:00,0.0,42.0,13,2020-05-13 00:00:00+00:00,123,34,226211,2020-06-13 00:00:00+00:00,34,200000,2020-06-20 00:00:00+00:00
34,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,35,200000,2020-06-20 00:00:00+00:00,-0.571428571428571,44.0,20,2020-05-27 00:00:00+00:00,62,31,237726,2020-06-13 00:00:00+00:00,35,200000,2020-06-20 00:00:00+00:00
35,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,36,200000,2020-06-20 00:00:00+00:00,0.142857142857143,83.0,1,2020-05-09 00:00:00+00:00,88,37,203959,2020-06-13 00:00:00+00:00,36,200000,2020-06-20 00:00:00+00:00
36,nursery,bbno$,22461520.0,no records,2019-01-25 00:00:00+00:00,37,200000,2020-06-20 00:00:00+00:00,1.14285714285714,32.0,11,2020-05-23 00:00:00+00:00,58,45,168043,2020-06-13 00:00:00+00:00,37,200000,2020-06-20 00:00:00+00:00
37,Play Date,Melanie Martinez,15090401.0,Atlantic Records,2015-08-14 00:00:00+00:00,38,200000,2020-06-20 00:00:00+00:00,-0.428571428571429,31.0,12,2020-06-02 00:00:00+00:00,80,35,225552,2020-06-13 00:00:00+00:00,38,200000,2020-06-20 00:00:00+00:00
38,The Sharkboy Beat,Ricky Desktop,,,,39,200000,2020-06-20 00:00:00+00:00,-1.57142857142857,116.0,10,2020-05-24 00:00:00+00:00,55,28,265568,2020-06-13 00:00:00+00:00,39,200000,2020-06-20 00:00:00+00:00
39,I'm Just a Kid,Simple Plan,15073090.0,Rhino Atlantic,2018-04-06 00:00:00+00:00,40,200000,2020-06-20 00:00:00+00:00,3.28571428571429,35.0,7,2020-04-29 00:00:00+00:00,135,63,125030,2020-06-13 00:00:00+00:00,40,200000,2020-06-20 00:00:00+00:00
40,Crystal Dolphin (KyleYouMadeThat Remix),Engelwood,17918694.0,Engelwood,2017-12-06 00:00:00+00:00,41,200000,2020-06-20 00:00:00+00:00,0.857142857142857,131.0,7,2020-05-21 00:00:00+00:00,44,47,161961,2020-06-13 00:00:00+00:00,41,200000,2020-06-20 00:00:00+00:00
41,"1, 2, 3, 4 (One, Two, Three, Four) - Fun Elektro Mix",Funbeat,21819135.0,Gardenia Records,2012-01-01 00:00:00+00:00,42,200000,2020-06-20 00:00:00+00:00,1.85714285714286,102.0,31,2020-06-02 00:00:00+00:00,151,55,133063,2020-06-13 00:00:00+00:00,42,200000,2020-06-20 00:00:00+00:00
42,Flatbed Freestyle - Playboi Carti,m_3dits,19216551.0,AWGE Label,2018-05-11 00:00:00+00:00,43,200000,2020-06-20 00:00:00+00:00,0.142857142857143,29.0,16,2020-06-08 00:00:00+00:00,22,44,171532,2020-06-13 00:00:00+00:00,43,200000,2020-06-20 00:00:00+00:00
43,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,44,200000,2020-06-20 00:00:00+00:00,-0.571428571428571,36.0,5,2020-04-16 00:00:00+00:00,133,40,194086,2020-06-13 00:00:00+00:00,44,200000,2020-06-20 00:00:00+00:00
44,feeling,BCD Studio-LI,,,,45,200000,2020-06-20 00:00:00+00:00,-0.857142857142857,103.0,14,2020-02-12 00:00:00+00:00,150,39,194257,2020-06-13 00:00:00+00:00,45,200000,2020-06-20 00:00:00+00:00
45,Pooranviram,Akki Aryan,,,,46,200000,2020-06-20 00:00:00+00:00,6.85714285714286,40.0,13,2020-06-02 00:00:00+00:00,48,94,95255,2020-06-13 00:00:00+00:00,46,200000,2020-06-20 00:00:00+00:00
46,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,47,200000,2020-06-20 00:00:00+00:00,-3.57142857142857,24.0,8,2020-06-02 00:00:00+00:00,152,22,328091,2020-06-13 00:00:00+00:00,47,200000,2020-06-20 00:00:00+00:00
47,White Shark,whitesharkk,,,,48,200000,2020-06-20 00:00:00+00:00,5.28571428571429,37.0,37,2020-06-19 00:00:00+00:00,62,85,101446,2020-06-13 00:00:00+00:00,48,200000,2020-06-20 00:00:00+00:00
48,Myself,Bazzi,19040153.0,iamcosmic,2018-04-12 00:00:00+00:00,49,200000,2020-06-20 00:00:00+00:00,12.1428571428571,101.0,48,2020-06-08 00:00:00+00:00,130,134,59079,2020-06-13 00:00:00+00:00,49,200000,2020-06-20 00:00:00+00:00
49,Yang Penting Hepi,Lbdjs official dj,,,,50,200000,2020-06-20 00:00:00+00:00,0.142857142857143,33.0,33,2020-06-19 00:00:00+00:00,31,51,143019,2020-06-13 00:00:00+00:00,50,200000,2020-06-20 00:00:00+00:00
50,Yo Perreo Sola,Bad Bunny,28621794.0,Rimas Entertainment LLC,2020-02-28 00:00:00+00:00,51,200000,2020-06-20 00:00:00+00:00,,38.0,22,2020-06-18 00:00:00+00:00,44,35,268125,2020-06-15 00:00:00+00:00,51,200000,2020-06-20 00:00:00+00:00
51,Ice Me Out,Kash Doll,20439298.0,Republic Records,2018-08-24 00:00:00+00:00,52,200000,2020-06-20 00:00:00+00:00,-2.85714285714286,30.0,17,2020-06-04 00:00:00+00:00,35,32,234010,2020-06-13 00:00:00+00:00,52,200000,2020-06-20 00:00:00+00:00
52,Genda Phool,Badshah feat. Payal Dev,28844457.0,Sony Music Entertainment India Pvt. Ltd.,2020-03-26 00:00:00+00:00,53,200000,2020-06-20 00:00:00+00:00,-4.85714285714286,47.0,16,2020-06-11 00:00:00+00:00,27,19,396822,2020-06-13 00:00:00+00:00,53,200000,2020-06-20 00:00:00+00:00
53,Pyar Da Saboot,Mankirt Aulakh,29272805.0,Saga Music,2020-05-01 00:00:00+00:00,54,200000,2020-06-20 00:00:00+00:00,,41.0,24,2020-06-16 00:00:00+00:00,16,24,300000,2020-06-16 00:00:00+00:00,54,200000,2020-06-20 00:00:00+00:00
54,PHOTO,LUKA CHUPPI,,,,55,200000,2020-06-20 00:00:00+00:00,,34.0,24,2020-06-18 00:00:00+00:00,19,29,300000,2020-06-16 00:00:00+00:00,55,200000,2020-06-20 00:00:00+00:00
55,Cyber Sex - Doja Cat,tyler_warwick,26950258.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,56,200000,2020-06-20 00:00:00+00:00,-5.14285714285714,22.0,9,2020-05-28 00:00:00+00:00,50,20,379030,2020-06-13 00:00:00+00:00,56,200000,2020-06-20 00:00:00+00:00
56,Then Leave,BeatKing,28861336.0,C3Entertainment/BeatKing Made This S--t,2020-03-27 00:00:00+00:00,57,190000,2020-06-20 00:00:00+00:00,,58.0,9,2020-07-03 00:00:00+00:00,22,170,86200,2020-06-17 00:00:00+00:00,57,190000,2020-06-20 00:00:00+00:00
57,4K,El Alfa & Darell & Noriel,,,,58,188200,2020-06-20 00:00:00+00:00,2.0,54.0,22,2020-07-02 00:00:00+00:00,54,72,115409,2020-06-13 00:00:00+00:00,58,188200,2020-06-20 00:00:00+00:00
58,HAHA,lil darkie,26235905.0,Repost Network,2019-10-12 00:00:00+00:00,59,155000,2020-06-20 00:00:00+00:00,,55.0,27,2020-07-03 00:00:00+00:00,49,61,146600,2020-06-17 00:00:00+00:00,59,155000,2020-06-20 00:00:00+00:00
59,Dil Todya,Satbir Aujla,29513906.0,Geet Mp3,2020-05-18 00:00:00+00:00,60,150400,2020-06-20 00:00:00+00:00,,56.0,53,2020-06-30 00:00:00+00:00,21,54,184200,2020-06-15 00:00:00+00:00,60,150400,2020-06-20 00:00:00+00:00
60,Coffee for Your Head,Vinyll,28696807.0,1219967 Records DK,2020-01-28 00:00:00+00:00,61,138700,2020-06-20 00:00:00+00:00,4.57142857142857,59.0,38,2020-07-25 00:00:00+00:00,110,93,95667,2020-06-13 00:00:00+00:00,61,138700,2020-06-20 00:00:00+00:00
61,Bitch From Da Souf,Mulatto,22338260.0,Pittstop Ent.,2019-01-14 00:00:00+00:00,62,138200,2020-06-20 00:00:00+00:00,6.28571428571429,61.0,55,2020-06-22 00:00:00+00:00,54,106,78335,2020-06-13 00:00:00+00:00,62,138200,2020-06-20 00:00:00+00:00
62,Barney and friends,ttrapxremixx,,,,63,137400,2020-06-20 00:00:00+00:00,,57.0,57,2020-06-19 00:00:00+00:00,47,57,143600,2020-06-19 00:00:00+00:00,63,137400,2020-06-20 00:00:00+00:00
63,La Jeepeta,Nio Garcia & Brray & JuanKa,29185655.0,"2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",2020-04-24 00:00:00+00:00,64,125500,2020-06-20 00:00:00+00:00,,63.0,26,2020-08-03 00:00:00+00:00,48,71,123554,2020-06-15 00:00:00+00:00,64,125500,2020-06-20 00:00:00+00:00
64,i wanna feel,weeping.audios,,,,65,121400,2020-06-20 00:00:00+00:00,0.428571428571429,64.0,42,2020-06-08 00:00:00+00:00,59,68,120394,2020-06-13 00:00:00+00:00,65,121400,2020-06-20 00:00:00+00:00
65,How Bad Can I Be?,Ed Helms,15922422.0,Universal / Interscope,2012-02-27 00:00:00+00:00,66,118400,2020-06-20 00:00:00+00:00,,65.0,60,2020-06-21 00:00:00+00:00,48,65,116700,2020-06-18 00:00:00+00:00,66,118400,2020-06-20 00:00:00+00:00
66,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,67,110800,2020-06-20 00:00:00+00:00,3.28571428571429,66.0,43,2020-07-02 00:00:00+00:00,44,90,98783,2020-06-13 00:00:00+00:00,67,110800,2020-06-20 00:00:00+00:00
67,Break My Heart,Dua Lipa,28844347.0,Warner Records,2020-03-25 00:00:00+00:00,68,101000,2020-06-20 00:00:00+00:00,-0.857142857142857,67.0,41,2020-06-02 00:00:00+00:00,117,62,125731,2020-06-13 00:00:00+00:00,68,101000,2020-06-20 00:00:00+00:00
68,Kesha - Take It Off,很傻的小沙雕｛鬼滅之刃｝,15674027.0,Universal Music Strategic Marketing,2010-10-08 00:00:00+00:00,69,100000,2020-06-20 00:00:00+00:00,9.0,160.0,28,2020-04-01 00:00:00+00:00,103,132,60135,2020-06-13 00:00:00+00:00,69,100000,2020-06-20 00:00:00+00:00
69,Bagaikan Langit（cover）,_ucil👑,,,,70,100000,2020-06-20 00:00:00+00:00,-3.0,142.0,1,2020-02-12 00:00:00+00:00,118,49,157826,2020-06-13 00:00:00+00:00,70,100000,2020-06-20 00:00:00+00:00
70,Plain Jane (Remix),A$AP Ferg (feat. Nicki Minaj),15679261.0,RCA Records Label,2017-08-18 00:00:00+00:00,71,100000,2020-06-20 00:00:00+00:00,,,71,2020-06-20 00:00:00+00:00,7,71,100000,2020-06-20 00:00:00+00:00,71,100000,2020-06-20 00:00:00+00:00
71,Vipin Desi Fitness,vipinyadavfitness,,,,72,100000,2020-06-20 00:00:00+00:00,6.71428571428571,69.0,69,2020-06-10 00:00:00+00:00,40,119,68807,2020-06-13 00:00:00+00:00,72,100000,2020-06-20 00:00:00+00:00
72,Дикая львица,ALEX&RUS,24333981.0,Archer Music Production LLC,2019-07-03 00:00:00+00:00,73,100000,2020-06-20 00:00:00+00:00,46.4285714285714,596.0,33,2020-02-06 00:00:00+00:00,112,398,18066,2020-06-13 00:00:00+00:00,73,100000,2020-06-20 00:00:00+00:00
73,Azoko! - Np Heaven Remix,hala_685,,,,74,100000,2020-06-20 00:00:00+00:00,14.4285714285714,204.0,43,2020-05-26 00:00:00+00:00,30,175,47064,2020-06-13 00:00:00+00:00,74,100000,2020-06-20 00:00:00+00:00
74,Run free,Deep Chills feat. IVIE,13646389.0,Miami Beats,2017-08-18 00:00:00+00:00,75,100000,2020-06-20 00:00:00+00:00,-0.857142857142857,149.0,57,2020-07-17 00:00:00+00:00,94,69,117800,2020-06-13 00:00:00+00:00,75,100000,2020-06-20 00:00:00+00:00
75,chachaslide,Ssica,,,,76,100000,2020-06-20 00:00:00+00:00,15.1428571428571,209.0,67,2020-06-21 00:00:00+00:00,75,182,46190,2020-06-13 00:00:00+00:00,76,100000,2020-06-20 00:00:00+00:00
76,After the Afterparty,"Charli XCX,Lil Yachty",,,,77,100000,2020-06-20 00:00:00+00:00,,71.0,57,2020-08-05 00:00:00+00:00,10,71,100000,2020-06-19 00:00:00+00:00,77,100000,2020-06-20 00:00:00+00:00
77,Ты мой кайф,Джаро & Ханза,28330804.0,А+/Студия СОЮЗ,2020-01-29 00:00:00+00:00,78,100000,2020-06-20 00:00:00+00:00,29.5714285714286,303.0,48,2020-04-28 00:00:00+00:00,97,285,30436,2020-06-13 00:00:00+00:00,78,100000,2020-06-20 00:00:00+00:00
78,I Know,Toni Romiti,14390862.0,Romiti Records,2016-09-19 00:00:00+00:00,79,100000,2020-06-20 00:00:00+00:00,24.0,81.0,61,2020-07-28 00:00:00+00:00,30,247,35660,2020-06-13 00:00:00+00:00,79,100000,2020-06-20 00:00:00+00:00
79,KUMALALA SAVESTA Cris Palmer,cris.palmer,,,,80,100000,2020-06-20 00:00:00+00:00,,70.0,69,2020-08-06 00:00:00+00:00,30,70,100000,2020-06-19 00:00:00+00:00,80,100000,2020-06-20 00:00:00+00:00
80,DIN SHAGNA DA,Anushka Sharma & Diljit Dosanjh & Suraj Sharma & Mehreen Pirzada,,,,81,100000,2020-06-20 00:00:00+00:00,,717.0,69,2020-06-21 00:00:00+00:00,24,81,100000,2020-06-20 00:00:00+00:00,81,100000,2020-06-20 00:00:00+00:00
81,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,82,100000,2020-06-20 00:00:00+00:00,-2.57142857142857,78.0,16,2020-04-01 00:00:00+00:00,104,64,124417,2020-06-13 00:00:00+00:00,82,100000,2020-06-20 00:00:00+00:00
82,Moshi Moshi (Part 1),CHUNNYT 抖音小助手,,,,83,100000,2020-06-20 00:00:00+00:00,,77.0,48,2020-06-25 00:00:00+00:00,15,126,100000,2020-06-16 00:00:00+00:00,83,100000,2020-06-20 00:00:00+00:00
83,BORED IN THE HOUSE,Curtis Roach,28844676.0,Curtis Roach,2020-03-23 00:00:00+00:00,84,100000,2020-06-20 00:00:00+00:00,37.1428571428571,372.0,5,2020-04-13 00:00:00+00:00,81,344,22928,2020-06-13 00:00:00+00:00,84,100000,2020-06-20 00:00:00+00:00
84,Supalonely (feat. Gus Dapperton),BENEE,27219667.0,Republic Records,2019-11-15 00:00:00+00:00,85,100000,2020-06-20 00:00:00+00:00,23.5714285714286,273.0,2,2020-04-01 00:00:00+00:00,78,250,34589,2020-06-13 00:00:00+00:00,85,100000,2020-06-20 00:00:00+00:00
85,Dura,Daddy Yankee,18203905.0,"UMG Recordings, Inc.",2018-04-27 00:00:00+00:00,86,100000,2020-06-20 00:00:00+00:00,,348.0,68,2020-06-21 00:00:00+00:00,80,86,100000,2020-06-20 00:00:00+00:00,86,100000,2020-06-20 00:00:00+00:00
86,Omg,White Gangster,13290226.0,White Gangster,2017-04-03 00:00:00+00:00,87,100000,2020-06-20 00:00:00+00:00,,82.0,82,2020-06-19 00:00:00+00:00,76,82,100000,2020-06-19 00:00:00+00:00,87,100000,2020-06-20 00:00:00+00:00
87,All Comes Back To You,R3HAB,26587223.0,CYB3RPVNK,2019-10-25 00:00:00+00:00,88,100000,2020-06-20 00:00:00+00:00,,39.0,34,2020-06-24 00:00:00+00:00,21,62,150341,2020-06-15 00:00:00+00:00,88,100000,2020-06-20 00:00:00+00:00
88,Memories (Drinks Bring Back),Ajay Stephens,26849242.0,Creatives Of,2019-10-12 00:00:00+00:00,89,100000,2020-06-20 00:00:00+00:00,8.71428571428571,99.0,42,2020-04-29 00:00:00+00:00,132,150,50929,2020-06-13 00:00:00+00:00,89,100000,2020-06-20 00:00:00+00:00
89,Hareudang Panas,TetehAcaaa,29504443.0,Indiefy,2020-05-11 00:00:00+00:00,90,100000,2020-06-20 00:00:00+00:00,1.28571428571429,146.0,16,2020-05-04 00:00:00+00:00,68,99,85781,2020-06-13 00:00:00+00:00,90,100000,2020-06-20 00:00:00+00:00
90,Coincidance,Handsome Dancer,14413756.0,Handsome Dancer,2017-04-11 00:00:00+00:00,91,100000,2020-06-20 00:00:00+00:00,,123.0,91,2020-06-20 00:00:00+00:00,76,144,63916,2020-06-14 00:00:00+00:00,91,100000,2020-06-20 00:00:00+00:00
91,Someone you loved Remix,apeng,,,,92,100000,2020-06-20 00:00:00+00:00,5.0,147.0,29,2020-05-21 00:00:00+00:00,49,127,65105,2020-06-13 00:00:00+00:00,92,100000,2020-06-20 00:00:00+00:00
92,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,93,100000,2020-06-20 00:00:00+00:00,-6.42857142857143,139.0,15,2020-02-17 00:00:00+00:00,152,48,159494,2020-06-13 00:00:00+00:00,93,100000,2020-06-20 00:00:00+00:00
93,Eyes. Lips. Face. (e.l.f.),iLL Wayno & Holla FyeSixWun,25773465.0,Sounds Of A Unicorn LLC,2019-10-08 00:00:00+00:00,94,100000,2020-06-20 00:00:00+00:00,,122.0,94,2020-06-20 00:00:00+00:00,64,166,56773,2020-06-15 00:00:00+00:00,94,100000,2020-06-20 00:00:00+00:00
94,ROCKSTAR DABABY FT RODDY RICH,calegoes,,,,95,100000,2020-06-20 00:00:00+00:00,-5.28571428571429,130.0,32,2020-06-10 00:00:00+00:00,25,58,126884,2020-06-13 00:00:00+00:00,95,100000,2020-06-20 00:00:00+00:00
95,Leyla,Mesto,22473158.0,Spinnin' Records,2019-02-22 00:00:00+00:00,96,100000,2020-06-20 00:00:00+00:00,,133.0,55,2020-07-15 00:00:00+00:00,34,135,100000,2020-06-16 00:00:00+00:00,96,100000,2020-06-20 00:00:00+00:00
96,dudada dudada,FUNNY,,,,97,100000,2020-06-20 00:00:00+00:00,-2.57142857142857,138.0,38,2020-06-27 00:00:00+00:00,146,79,109140,2020-06-13 00:00:00+00:00,97,100000,2020-06-20 00:00:00+00:00
