,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date
25,TKN,ROSALÍA & Travis Scott,29592223.0,Columbia,2020-05-28 00:00:00+00:00,26,300000,2020-07-04 00:00:00+00:00,32.4285714285714,23.0,9,2020-08-01 00:00:00+00:00,45,253,24600,2020-06-27 00:00:00+00:00,26,300000,2020-07-04 00:00:00+00:00
26,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,27,291400,2020-07-04 00:00:00+00:00,-0.857142857142857,26.0,18,2020-06-22 00:00:00+00:00,39,21,320100,2020-06-27 00:00:00+00:00,27,291400,2020-07-04 00:00:00+00:00
27,4K,El Alfa & Darell & Noriel,,,,28,289500,2020-07-04 00:00:00+00:00,-0.142857142857143,24.0,22,2020-07-02 00:00:00+00:00,54,27,267900,2020-06-27 00:00:00+00:00,28,289500,2020-07-04 00:00:00+00:00
28,Психушка,Karna.val,29827208.0,Legacy Music,2020-06-17 00:00:00+00:00,29,244200,2020-07-04 00:00:00+00:00,-1.28571428571429,25.0,18,2020-06-26 00:00:00+00:00,33,20,359600,2020-06-27 00:00:00+00:00,29,244200,2020-07-04 00:00:00+00:00
29,Nyquest_ Trend Mix,nyquest_,,,,30,200000,2020-07-04 00:00:00+00:00,-1.0,36.0,11,2020-06-11 00:00:00+00:00,41,23,300000,2020-06-27 00:00:00+00:00,30,200000,2020-07-04 00:00:00+00:00
30,Wipe It Down,BMW KENNY,29345768.0,BMW,2020-04-27 00:00:00+00:00,31,200000,2020-07-04 00:00:00+00:00,1.42857142857143,101.0,8,2020-05-27 00:00:00+00:00,70,41,200000,2020-06-27 00:00:00+00:00,31,200000,2020-07-04 00:00:00+00:00
31,Cyber Sex - Doja Cat,tyler_warwick,26950258.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,32,200000,2020-07-04 00:00:00+00:00,2.0,99.0,9,2020-05-28 00:00:00+00:00,50,46,200000,2020-06-27 00:00:00+00:00,32,200000,2020-07-04 00:00:00+00:00
32,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,33,200000,2020-07-04 00:00:00+00:00,12.5714285714286,88.0,15,2020-02-17 00:00:00+00:00,152,121,100000,2020-06-27 00:00:00+00:00,33,200000,2020-07-04 00:00:00+00:00
33,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,34,200000,2020-07-04 00:00:00+00:00,2.28571428571429,31.0,5,2020-04-16 00:00:00+00:00,133,50,200000,2020-06-27 00:00:00+00:00,34,200000,2020-07-04 00:00:00+00:00
34,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,35,200000,2020-07-04 00:00:00+00:00,-1.57142857142857,18.0,8,2020-06-02 00:00:00+00:00,152,24,300000,2020-06-27 00:00:00+00:00,35,200000,2020-07-04 00:00:00+00:00
35,Yo Perreo Sola,Bad Bunny,28621794.0,Rimas Entertainment LLC,2020-02-28 00:00:00+00:00,36,200000,2020-07-04 00:00:00+00:00,1.57142857142857,37.0,22,2020-06-18 00:00:00+00:00,44,47,200000,2020-06-27 00:00:00+00:00,36,200000,2020-07-04 00:00:00+00:00
36,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,37,200000,2020-07-04 00:00:00+00:00,0.0,28.0,9,2020-06-02 00:00:00+00:00,68,37,200000,2020-06-27 00:00:00+00:00,37,200000,2020-07-04 00:00:00+00:00
37,Play Date,Melanie Martinez,15090401.0,Atlantic Records,2015-08-14 00:00:00+00:00,38,200000,2020-07-04 00:00:00+00:00,-0.714285714285714,30.0,12,2020-06-02 00:00:00+00:00,80,33,200000,2020-06-27 00:00:00+00:00,38,200000,2020-07-04 00:00:00+00:00
38,HAHA,lil darkie,26235905.0,Repost Network,2019-10-12 00:00:00+00:00,39,197100,2020-07-04 00:00:00+00:00,2.14285714285714,27.0,27,2020-07-03 00:00:00+00:00,49,54,165500,2020-06-27 00:00:00+00:00,39,197100,2020-07-04 00:00:00+00:00
39,Vai Ter Que Aguentar,Mc Don Juan,29345235.0,GR6 Music,2020-05-08 00:00:00+00:00,40,195200,2020-07-04 00:00:00+00:00,-1.57142857142857,38.0,27,2020-07-11 00:00:00+00:00,49,29,221300,2020-06-27 00:00:00+00:00,40,195200,2020-07-04 00:00:00+00:00
40,Поболело и прошло,HENSY,29583312.0,GOLDEN SOUND,2020-05-26 00:00:00+00:00,41,182400,2020-07-04 00:00:00+00:00,1.57142857142857,40.0,34,2020-08-06 00:00:00+00:00,49,52,169000,2020-06-27 00:00:00+00:00,41,182400,2020-07-04 00:00:00+00:00
41,Singapur,El Alfa & Chael Produciendo,29440404.0,El Jefe Records,2020-05-15 00:00:00+00:00,42,179400,2020-07-04 00:00:00+00:00,3.57142857142857,43.0,41,2020-07-08 00:00:00+00:00,49,67,101600,2020-06-27 00:00:00+00:00,42,179400,2020-07-04 00:00:00+00:00
42,Yana Yana,Veysel Mutlu,29104160.0,Kokpit Records,2020-04-17 00:00:00+00:00,43,177400,2020-07-04 00:00:00+00:00,,39.0,39,2020-07-03 00:00:00+00:00,35,50,190200,2020-07-01 00:00:00+00:00,43,177400,2020-07-04 00:00:00+00:00
43,Marry Me (feat. Toya Wright),Rasheeda,14239911.0,Dlo Entertainment,2012-06-18 00:00:00+00:00,44,175300,2020-07-04 00:00:00+00:00,-2.28571428571429,42.0,26,2020-07-02 00:00:00+00:00,42,28,231200,2020-06-27 00:00:00+00:00,44,175300,2020-07-04 00:00:00+00:00
44,Jhir Mir Nena Neer,Balli Mohanwadi,,,,45,167500,2020-07-04 00:00:00+00:00,,41.0,41,2020-07-03 00:00:00+00:00,33,41,169400,2020-07-03 00:00:00+00:00,45,167500,2020-07-04 00:00:00+00:00
45,La Jeepeta,Nio Garcia & Brray & JuanKa,29185655.0,"2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",2020-04-24 00:00:00+00:00,46,161400,2020-07-04 00:00:00+00:00,1.57142857142857,51.0,26,2020-08-03 00:00:00+00:00,48,57,127200,2020-06-27 00:00:00+00:00,46,161400,2020-07-04 00:00:00+00:00
46,The Name Game,Lana Banana,17782149.0,We Love Digital,2017-10-30 00:00:00+00:00,47,159900,2020-07-04 00:00:00+00:00,,45.0,45,2020-07-03 00:00:00+00:00,37,57,155500,2020-06-29 00:00:00+00:00,47,159900,2020-07-04 00:00:00+00:00
47,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,48,147100,2020-07-04 00:00:00+00:00,1.42857142857143,44.0,43,2020-07-02 00:00:00+00:00,44,58,123600,2020-06-27 00:00:00+00:00,48,147100,2020-07-04 00:00:00+00:00
48,Frikitona,DJ Ofreck,29169736.0,DJ Ofreck,2019-05-17 00:00:00+00:00,49,140500,2020-07-04 00:00:00+00:00,17.4285714285714,51.0,26,2020-07-11 00:00:00+00:00,51,171,51500,2020-06-27 00:00:00+00:00,49,140500,2020-07-04 00:00:00+00:00
49,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,50,137000,2020-07-04 00:00:00+00:00,0.714285714285714,47.0,46,2020-07-14 00:00:00+00:00,45,55,132000,2020-06-27 00:00:00+00:00,50,137000,2020-07-04 00:00:00+00:00
50,Khayaal Rakhya Kar,Preetinder,29811550.0,Desi Music Factory,2020-06-11 00:00:00+00:00,51,135700,2020-07-04 00:00:00+00:00,-2.85714285714286,46.0,26,2020-07-01 00:00:00+00:00,38,31,216300,2020-06-27 00:00:00+00:00,51,135700,2020-07-04 00:00:00+00:00
51,Geek'd (feat. Lil Baby),Bhad Bhabie,20581443.0,B.H.A.D. Music,2018-09-18 00:00:00+00:00,52,134000,2020-07-04 00:00:00+00:00,0.142857142857143,49.0,45,2020-07-17 00:00:00+00:00,35,53,166800,2020-06-27 00:00:00+00:00,52,134000,2020-07-04 00:00:00+00:00
52,Rags2Riches (feat. ATR Son Son),Rod Wave,28915328.0,Alamo Records,2020-04-03 00:00:00+00:00,53,130000,2020-07-04 00:00:00+00:00,14.2857142857143,127.0,1,2020-07-21 00:00:00+00:00,49,153,75300,2020-06-27 00:00:00+00:00,53,130000,2020-07-04 00:00:00+00:00
53,Gimme Love,Joji,29086384.0,"88rising Music/12Tone Music, LLC",2020-04-16 00:00:00+00:00,54,116800,2020-07-04 00:00:00+00:00,36.7142857142857,126.0,46,2020-07-08 00:00:00+00:00,85,311,17100,2020-06-27 00:00:00+00:00,54,116800,2020-07-04 00:00:00+00:00
54,Billie Eilish X Matt Stefanina Remix,Jiro Morato ⍟,,,,55,116800,2020-07-04 00:00:00+00:00,,53.0,21,2020-07-10 00:00:00+00:00,42,63,108500,2020-06-28 00:00:00+00:00,55,116800,2020-07-04 00:00:00+00:00
55,Video Bana De,Sukh-E Muzical Doctorz & Aastha Gill,29223728.0,Sony Music Entertainment India Pvt. Ltd.,2020-04-27 00:00:00+00:00,56,116000,2020-07-04 00:00:00+00:00,,50.0,48,2020-07-02 00:00:00+00:00,34,48,177100,2020-07-02 00:00:00+00:00,56,116000,2020-07-04 00:00:00+00:00
56,You,Jazmin Sisters,15956522.0,Brand X Networks,2013-11-11 00:00:00+00:00,57,111400,2020-07-04 00:00:00+00:00,,57.0,39,2020-07-14 00:00:00+00:00,36,144,94500,2020-06-30 00:00:00+00:00,57,111400,2020-07-04 00:00:00+00:00
57,Then Leave,BeatKing,29878546.0,Columbia,2020-03-27 00:00:00+00:00,58,110900,2020-07-04 00:00:00+00:00,,,49,2020-07-08 00:00:00+00:00,5,58,110900,2020-07-04 00:00:00+00:00,58,110900,2020-07-04 00:00:00+00:00
58,Mr. Blue Sky,Electric Light Orchestra,15807835.0,Sony Music Entertainment,2011-12-16 00:00:00+00:00,59,106600,2020-07-04 00:00:00+00:00,0.428571428571429,125.0,59,2020-07-04 00:00:00+00:00,67,62,111300,2020-06-27 00:00:00+00:00,59,106600,2020-07-04 00:00:00+00:00
59,Stunnin' (feat. Harm Franklin),Curtis Waters,29465238.0,Curtis Waters,2020-05-19 00:00:00+00:00,60,104800,2020-07-04 00:00:00+00:00,0.857142857142857,56.0,40,2020-07-14 00:00:00+00:00,48,66,102200,2020-06-27 00:00:00+00:00,60,104800,2020-07-04 00:00:00+00:00
60,Hot Food,numberjacksbeano,,,,61,104200,2020-07-04 00:00:00+00:00,12.8571428571429,130.0,61,2020-07-04 00:00:00+00:00,50,151,80600,2020-06-27 00:00:00+00:00,61,104200,2020-07-04 00:00:00+00:00
61,Faffapix Copyright,faffapix,,,,62,103300,2020-07-04 00:00:00+00:00,20.0,128.0,61,2020-07-02 00:00:00+00:00,44,202,36000,2020-06-27 00:00:00+00:00,62,103300,2020-07-04 00:00:00+00:00
62,Watermelon Sugar,Harry Styles,27222889.0,Columbia,2019-11-17 00:00:00+00:00,63,102300,2020-07-04 00:00:00+00:00,0.142857142857143,55.0,51,2020-07-08 00:00:00+00:00,52,64,104100,2020-06-27 00:00:00+00:00,63,102300,2020-07-04 00:00:00+00:00
63,Yaari Tod Deni,Surjit Bhullar,,,,64,100900,2020-07-04 00:00:00+00:00,,,64,2020-07-04 00:00:00+00:00,17,64,100900,2020-07-04 00:00:00+00:00,64,100900,2020-07-04 00:00:00+00:00
64,Leyla,Mesto,22473158.0,Spinnin' Records,2019-02-22 00:00:00+00:00,65,100000,2020-07-04 00:00:00+00:00,6.42857142857143,91.0,55,2020-07-15 00:00:00+00:00,34,110,100000,2020-06-27 00:00:00+00:00,65,100000,2020-07-04 00:00:00+00:00
65,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,66,100000,2020-07-04 00:00:00+00:00,3.57142857142857,59.0,16,2020-04-01 00:00:00+00:00,104,91,100000,2020-06-27 00:00:00+00:00,66,100000,2020-07-04 00:00:00+00:00
66,Happy Birthday,Vitamin A,29101133.0,Vitamin A,2016-04-20 00:00:00+00:00,67,100000,2020-07-04 00:00:00+00:00,8.71428571428571,136.0,36,2020-06-02 00:00:00+00:00,57,128,100000,2020-06-27 00:00:00+00:00,67,100000,2020-07-04 00:00:00+00:00
67,Ты мой кайф,Джаро & Ханза,28330804.0,А+/Студия СОЮЗ,2020-01-29 00:00:00+00:00,68,100000,2020-07-04 00:00:00+00:00,,130.0,48,2020-04-28 00:00:00+00:00,97,68,100000,2020-07-04 00:00:00+00:00,68,100000,2020-07-04 00:00:00+00:00
68,Relationship,"Young Thug,Future",15093585.0,Atlantic Records,2017-06-16 00:00:00+00:00,69,100000,2020-07-04 00:00:00+00:00,,68.0,25,2020-03-04 00:00:00+00:00,92,68,100000,2020-07-03 00:00:00+00:00,69,100000,2020-07-04 00:00:00+00:00
69,Believer [NSG Remix],Romy Wave,,,,70,100000,2020-07-04 00:00:00+00:00,-3.85714285714286,29.0,29,2020-07-03 00:00:00+00:00,137,43,200000,2020-06-27 00:00:00+00:00,70,100000,2020-07-04 00:00:00+00:00
70, i'm Peppa Pig,funny,,,,71,100000,2020-07-04 00:00:00+00:00,,66.0,59,2020-07-25 00:00:00+00:00,116,66,100000,2020-07-03 00:00:00+00:00,71,100000,2020-07-04 00:00:00+00:00
71,Get You The Moon,Kina,20672218.0,Columbia,2018-10-08 00:00:00+00:00,72,100000,2020-07-04 00:00:00+00:00,,63.0,63,2020-07-03 00:00:00+00:00,84,63,100000,2020-07-03 00:00:00+00:00,72,100000,2020-07-04 00:00:00+00:00
72,Fadeaway,TikTok,,,,73,100000,2020-07-04 00:00:00+00:00,2.42857142857143,58.0,35,2020-06-22 00:00:00+00:00,99,90,100000,2020-06-27 00:00:00+00:00,73,100000,2020-07-04 00:00:00+00:00
73,Kasih Slow,Nonna 3In1,,,,74,100000,2020-07-04 00:00:00+00:00,0.142857142857143,96.0,14,2020-06-02 00:00:00+00:00,93,75,100000,2020-06-27 00:00:00+00:00,74,100000,2020-07-04 00:00:00+00:00
74,Cari Mama Muda,imamendr_,,,,75,100000,2020-07-04 00:00:00+00:00,,83.0,75,2020-06-29 00:00:00+00:00,10,75,100000,2020-06-29 00:00:00+00:00,75,100000,2020-07-04 00:00:00+00:00
75,Dance Monkey,Tones and I,22955238.0,Bad Batch Records,2019-05-10 00:00:00+00:00,76,100000,2020-07-04 00:00:00+00:00,,89.0,13,2020-06-09 00:00:00+00:00,107,73,100000,2020-07-01 00:00:00+00:00,76,100000,2020-07-04 00:00:00+00:00
76,Lethal Jatti 1,Harpi Gill,28448854.0,White Hill Music,2020-02-06 00:00:00+00:00,77,100000,2020-07-04 00:00:00+00:00,,79.0,32,2020-06-20 00:00:00+00:00,90,82,100000,2020-06-29 00:00:00+00:00,77,100000,2020-07-04 00:00:00+00:00
77,Semua berlalu remix,poniputra🔂,,,,78,100000,2020-07-04 00:00:00+00:00,,105.0,66,2020-04-19 00:00:00+00:00,73,71,100000,2020-07-01 00:00:00+00:00,78,100000,2020-07-04 00:00:00+00:00
78,Pyar Da Saboot,Mankirt Aulakh,29272805.0,Saga Music,2020-05-01 00:00:00+00:00,79,100000,2020-07-04 00:00:00+00:00,1.42857142857143,129.0,24,2020-06-16 00:00:00+00:00,16,89,100000,2020-06-27 00:00:00+00:00,79,100000,2020-07-04 00:00:00+00:00
79,Old Time Road,goalsounds,,,,80,100000,2020-07-04 00:00:00+00:00,,74.0,46,2020-04-23 00:00:00+00:00,67,79,100000,2020-06-28 00:00:00+00:00,80,100000,2020-07-04 00:00:00+00:00
80,MUA！,biancajramirez123,,,,81,100000,2020-07-04 00:00:00+00:00,8.14285714285714,92.0,13,2020-05-13 00:00:00+00:00,123,138,100000,2020-06-27 00:00:00+00:00,81,100000,2020-07-04 00:00:00+00:00
81,Bad Romance Remix Chipmunk,ɢᴀᴄʜᴀ_ɴɪᴄʜᴏʟᴀs,,,,82,100000,2020-07-04 00:00:00+00:00,,61.0,61,2020-07-03 00:00:00+00:00,101,73,100000,2020-07-02 00:00:00+00:00,82,100000,2020-07-04 00:00:00+00:00
82,"1, 2, 3, 4 (One, Two, Three, Four) - Fun Elektro Mix",Funbeat,21819135.0,Gardenia Records,2012-01-01 00:00:00+00:00,83,100000,2020-07-04 00:00:00+00:00,3.0,104.0,31,2020-06-02 00:00:00+00:00,151,104,100000,2020-06-27 00:00:00+00:00,83,100000,2020-07-04 00:00:00+00:00
83,One Call Away,Charlie Puth,15090520.0,Now! Music,2016-03-18 00:00:00+00:00,84,100000,2020-07-04 00:00:00+00:00,6.14285714285714,72.0,33,2020-02-05 00:00:00+00:00,117,127,100000,2020-06-27 00:00:00+00:00,84,100000,2020-07-04 00:00:00+00:00
84,PHOTO,LUKA CHUPPI,,,,85,100000,2020-07-04 00:00:00+00:00,2.0,117.0,24,2020-06-18 00:00:00+00:00,19,99,100000,2020-06-27 00:00:00+00:00,85,100000,2020-07-04 00:00:00+00:00
85,Someone you loved Remix,apeng,,,,86,100000,2020-07-04 00:00:00+00:00,,111.0,29,2020-05-21 00:00:00+00:00,49,76,100000,2020-06-28 00:00:00+00:00,86,100000,2020-07-04 00:00:00+00:00
86,ily (i love you baby),Surf Mesa,27755710.0,Surf Mesa,2019-11-26 00:00:00+00:00,87,100000,2020-07-04 00:00:00+00:00,-7.28571428571429,64.0,27,2020-07-02 00:00:00+00:00,99,36,200000,2020-06-27 00:00:00+00:00,87,100000,2020-07-04 00:00:00+00:00
87,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,88,100000,2020-07-04 00:00:00+00:00,6.14285714285714,123.0,20,2020-05-27 00:00:00+00:00,62,131,100000,2020-06-27 00:00:00+00:00,88,100000,2020-07-04 00:00:00+00:00
88,Cars That Go Boom,L'Trimm,15375878.0,Perpetual,2015-11-20 00:00:00+00:00,89,100000,2020-07-04 00:00:00+00:00,-5.85714285714286,108.0,11,2020-06-05 00:00:00+00:00,39,48,200000,2020-06-27 00:00:00+00:00,89,100000,2020-07-04 00:00:00+00:00
89,Asian Power (Part 1),CHUNNYT 抖音小助手,,,,90,100000,2020-07-04 00:00:00+00:00,5.57142857142857,71.0,56,2020-07-14 00:00:00+00:00,118,129,100000,2020-06-27 00:00:00+00:00,90,100000,2020-07-04 00:00:00+00:00
90,Hips Dont Lie by Shakira,goalsounds,15778873.0,Now! Music,2015-06-19 00:00:00+00:00,91,100000,2020-07-04 00:00:00+00:00,1.0,60.0,27,2020-04-09 00:00:00+00:00,99,98,100000,2020-06-27 00:00:00+00:00,91,100000,2020-07-04 00:00:00+00:00
91,SAD!,XXXTENTACION,18617811.0,"Bad Vibes Forever, LLC / Caroline / Hostess",2018-03-02 00:00:00+00:00,92,100000,2020-07-04 00:00:00+00:00,,69.0,62,2020-07-27 00:00:00+00:00,14,65,100000,2020-07-02 00:00:00+00:00,92,100000,2020-07-04 00:00:00+00:00
92,Bagaikan Langit（cover）,_ucil👑,,,,93,100000,2020-07-04 00:00:00+00:00,2.14285714285714,77.0,1,2020-02-12 00:00:00+00:00,118,108,100000,2020-06-27 00:00:00+00:00,93,100000,2020-07-04 00:00:00+00:00
93,Kesha - Take It Off,很傻的小沙雕｛鬼滅之刃｝,15674027.0,Universal Music Strategic Marketing,2010-10-08 00:00:00+00:00,94,100000,2020-07-04 00:00:00+00:00,,70.0,28,2020-04-01 00:00:00+00:00,103,70,100000,2020-07-02 00:00:00+00:00,94,100000,2020-07-04 00:00:00+00:00
94,Toosie Slide,Drake,28904803.0,OVO,2020-04-03 00:00:00+00:00,95,100000,2020-07-04 00:00:00+00:00,-8.71428571428571,33.0,4,2020-05-05 00:00:00+00:00,106,34,200000,2020-06-27 00:00:00+00:00,95,100000,2020-07-04 00:00:00+00:00
95,"Ninthalle Ninthukolle (From ""Case No 18/9"")",Arjun Janya & Vijay Prakash,,,,96,100000,2020-07-04 00:00:00+00:00,-7.71428571428571,36.0,20,2020-06-20 00:00:00+00:00,19,42,200000,2020-06-27 00:00:00+00:00,96,100000,2020-07-04 00:00:00+00:00
