,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date
34,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,35,200000,2020-07-18 00:00:00+00:00,-0.428571428571429,88.0,8,2020-06-02 00:00:00+00:00,152,32,200000,2020-07-11 00:00:00+00:00,35,200000,2020-07-18 00:00:00+00:00
35,Психушка,Karna.val,29827208.0,Legacy Music,2020-06-17 00:00:00+00:00,36,200000,2020-07-18 00:00:00+00:00,1.57142857142857,34.0,18,2020-06-26 00:00:00+00:00,33,47,153400,2020-07-11 00:00:00+00:00,36,200000,2020-07-18 00:00:00+00:00
36,Bandook,Nirvair Pannu,29644559.0,Juke Dock,2020-05-30 00:00:00+00:00,37,200000,2020-07-18 00:00:00+00:00,-1.14285714285714,23.0,21,2020-08-06 00:00:00+00:00,32,29,200000,2020-07-11 00:00:00+00:00,37,200000,2020-07-18 00:00:00+00:00
37,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,38,200000,2020-07-18 00:00:00+00:00,6.0,96.0,5,2020-04-16 00:00:00+00:00,133,80,100000,2020-07-11 00:00:00+00:00,38,200000,2020-07-18 00:00:00+00:00
38,Go Go Go Who's Next?,Hip Hop Harry,29701276.0,Terah Records,2020-06-04 00:00:00+00:00,39,200000,2020-07-18 00:00:00+00:00,-2.42857142857143,25.0,15,2020-06-26 00:00:00+00:00,39,22,300000,2020-07-11 00:00:00+00:00,39,200000,2020-07-18 00:00:00+00:00
39,Billie Eilish X Matt Stefanina Remix,Jiro Morato ⍟,,,,40,195800,2020-07-18 00:00:00+00:00,-2.71428571428571,30.0,21,2020-07-10 00:00:00+00:00,42,21,332200,2020-07-11 00:00:00+00:00,40,195800,2020-07-18 00:00:00+00:00
40,Поболело и прошло,HENSY,29583312.0,GOLDEN SOUND,2020-05-26 00:00:00+00:00,41,170600,2020-07-18 00:00:00+00:00,0.142857142857143,41.0,34,2020-08-06 00:00:00+00:00,49,42,189400,2020-07-11 00:00:00+00:00,41,170600,2020-07-18 00:00:00+00:00
41,You,Jazmin Sisters,15956522.0,Brand X Networks,2013-11-11 00:00:00+00:00,42,150500,2020-07-18 00:00:00+00:00,0.571428571428571,42.0,39,2020-07-14 00:00:00+00:00,36,46,153900,2020-07-11 00:00:00+00:00,42,150500,2020-07-18 00:00:00+00:00
42,Stunnin' (feat. Harm Franklin),Curtis Waters,29465238.0,Curtis Waters,2020-05-19 00:00:00+00:00,43,146300,2020-07-18 00:00:00+00:00,1.0,43.0,40,2020-07-14 00:00:00+00:00,48,50,150100,2020-07-11 00:00:00+00:00,43,146300,2020-07-18 00:00:00+00:00
43,Hatchback,Cochise,26059560.0,Repost Network,2019-09-23 00:00:00+00:00,44,143900,2020-07-18 00:00:00+00:00,11.7142857142857,46.0,9,2020-08-06 00:00:00+00:00,47,126,66300,2020-07-11 00:00:00+00:00,44,143900,2020-07-18 00:00:00+00:00
44,Singapur,El Alfa & Chael Produciendo,29440404.0,El Jefe Records,2020-05-15 00:00:00+00:00,45,126200,2020-07-18 00:00:00+00:00,0.857142857142857,44.0,41,2020-07-08 00:00:00+00:00,49,51,147900,2020-07-11 00:00:00+00:00,45,126200,2020-07-18 00:00:00+00:00
45,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,46,122600,2020-07-18 00:00:00+00:00,0.857142857142857,48.0,46,2020-07-14 00:00:00+00:00,45,52,140600,2020-07-11 00:00:00+00:00,46,122600,2020-07-18 00:00:00+00:00
46,Đi Học Thêm,"Sony Tran, Piggy, Gizmo",,,,47,119600,2020-07-18 00:00:00+00:00,-0.285714285714286,49.0,41,2020-07-14 00:00:00+00:00,26,45,161000,2020-07-11 00:00:00+00:00,47,119600,2020-07-18 00:00:00+00:00
47,Marry Me (feat. Toya Wright),Rasheeda,14239911.0,Dlo Entertainment,2012-06-18 00:00:00+00:00,48,117900,2020-07-18 00:00:00+00:00,0.0,47.0,26,2020-07-02 00:00:00+00:00,42,48,153300,2020-07-11 00:00:00+00:00,48,117900,2020-07-18 00:00:00+00:00
48,Geek'd (feat. Lil Baby),Bhad Bhabie,20581443.0,B.H.A.D. Music,2018-09-18 00:00:00+00:00,49,112100,2020-07-18 00:00:00+00:00,9.42857142857143,45.0,45,2020-07-17 00:00:00+00:00,35,115,98200,2020-07-11 00:00:00+00:00,49,112100,2020-07-18 00:00:00+00:00
49,Ультрамариновые танцы,Элджей,16823311.0,ZBV,2017-07-28 00:00:00+00:00,50,111200,2020-07-18 00:00:00+00:00,-0.142857142857143,52.0,43,2020-07-08 00:00:00+00:00,29,49,152200,2020-07-11 00:00:00+00:00,50,111200,2020-07-18 00:00:00+00:00
50,Monkeys Spinning Monkeys,Kevin MacLeod,17158836.0,Incompetech,2014-12-30 00:00:00+00:00,51,106900,2020-07-18 00:00:00+00:00,0.714285714285714,50.0,48,2020-07-14 00:00:00+00:00,51,56,115600,2020-07-11 00:00:00+00:00,51,106900,2020-07-18 00:00:00+00:00
51,Gimme Love,Joji,29086384.0,"88rising Music/12Tone Music, LLC",2020-04-16 00:00:00+00:00,52,106900,2020-07-18 00:00:00+00:00,0.142857142857143,51.0,46,2020-07-08 00:00:00+00:00,85,53,137400,2020-07-11 00:00:00+00:00,52,106900,2020-07-18 00:00:00+00:00
52,Yo Perreo Sola,Bad Bunny,28621794.0,Rimas Entertainment LLC,2020-02-28 00:00:00+00:00,53,100000,2020-07-18 00:00:00+00:00,-2.0,38.0,22,2020-06-18 00:00:00+00:00,44,39,200000,2020-07-11 00:00:00+00:00,53,100000,2020-07-18 00:00:00+00:00
53,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,54,100000,2020-07-18 00:00:00+00:00,2.0,59.0,15,2020-02-17 00:00:00+00:00,152,68,100000,2020-07-11 00:00:00+00:00,54,100000,2020-07-18 00:00:00+00:00
54,Clap your hand,andyarthursmith,,,,55,100000,2020-07-18 00:00:00+00:00,,197.0,37,2020-04-01 00:00:00+00:00,104,55,100000,2020-07-18 00:00:00+00:00,55,100000,2020-07-18 00:00:00+00:00
55,Snake,Lil Keed,24046736.0,300 Entertainment,2019-06-14 00:00:00+00:00,56,100000,2020-07-18 00:00:00+00:00,,95.0,9,2020-05-04 00:00:00+00:00,88,56,100000,2020-07-18 00:00:00+00:00,56,100000,2020-07-18 00:00:00+00:00
56,ily (i love you baby),Surf Mesa,27755710.0,Surf Mesa,2019-11-26 00:00:00+00:00,57,100000,2020-07-18 00:00:00+00:00,4.42857142857143,72.0,27,2020-07-02 00:00:00+00:00,99,88,100000,2020-07-11 00:00:00+00:00,57,100000,2020-07-18 00:00:00+00:00
57,Falling,Trevor Daniel,20659476.0,Internet Money / Alamo Records,2018-10-05 00:00:00+00:00,58,100000,2020-07-18 00:00:00+00:00,,93.0,23,2020-01-29 00:00:00+00:00,115,58,100000,2020-07-18 00:00:00+00:00,58,100000,2020-07-18 00:00:00+00:00
58,I Like Him,Princess Nokia,28590283.0,Platoon,2020-02-26 00:00:00+00:00,59,100000,2020-07-18 00:00:00+00:00,,58.0,22,2020-05-09 00:00:00+00:00,60,58,100000,2020-07-17 00:00:00+00:00,59,100000,2020-07-18 00:00:00+00:00
59,Wipe It Down,BMW KENNY,29345768.0,BMW,2020-04-27 00:00:00+00:00,60,100000,2020-07-18 00:00:00+00:00,0.571428571428571,63.0,8,2020-05-27 00:00:00+00:00,70,64,100000,2020-07-11 00:00:00+00:00,60,100000,2020-07-18 00:00:00+00:00
60,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,61,100000,2020-07-18 00:00:00+00:00,5.85714285714286,64.0,1,2020-05-09 00:00:00+00:00,88,102,100000,2020-07-11 00:00:00+00:00,61,100000,2020-07-18 00:00:00+00:00
61,Suling Tari Ular,Oppo F1s Kudus,,,,62,100000,2020-07-18 00:00:00+00:00,,66.0,45,2020-04-02 00:00:00+00:00,88,66,100000,2020-07-17 00:00:00+00:00,62,100000,2020-07-18 00:00:00+00:00
62,Vai Ter Que Aguentar,Mc Don Juan,29345235.0,GR6 Music,2020-05-08 00:00:00+00:00,63,100000,2020-07-18 00:00:00+00:00,-5.14285714285714,35.0,27,2020-07-11 00:00:00+00:00,49,27,208300,2020-07-11 00:00:00+00:00,63,100000,2020-07-18 00:00:00+00:00
63,Happy Birthday,Vitamin A,29101133.0,Vitamin A,2016-04-20 00:00:00+00:00,64,100000,2020-07-18 00:00:00+00:00,,107.0,36,2020-06-02 00:00:00+00:00,57,64,100000,2020-07-18 00:00:00+00:00,64,100000,2020-07-18 00:00:00+00:00
64,Pooranviram,Akki Aryan,,,,65,100000,2020-07-18 00:00:00+00:00,,92.0,13,2020-06-02 00:00:00+00:00,48,65,100000,2020-07-18 00:00:00+00:00,65,100000,2020-07-18 00:00:00+00:00
65,summertime,cinnamons,16421907.0,cinnamons & evening cinema,2017-08-07 00:00:00+00:00,66,100000,2020-07-18 00:00:00+00:00,46.8571428571429,70.0,66,2020-07-18 00:00:00+00:00,78,394,10000,2020-07-11 00:00:00+00:00,66,100000,2020-07-18 00:00:00+00:00
66,Ya Tabtab...Wa Dallaa,العنود,24839127.0,Jiji Lamara,2010-02-22 00:00:00+00:00,67,100000,2020-07-18 00:00:00+00:00,,73.0,58,2020-07-20 00:00:00+00:00,51,73,100000,2020-07-17 00:00:00+00:00,67,100000,2020-07-18 00:00:00+00:00
67,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,68,100000,2020-07-18 00:00:00+00:00,5.28571428571429,94.0,43,2020-07-02 00:00:00+00:00,44,105,100000,2020-07-11 00:00:00+00:00,68,100000,2020-07-18 00:00:00+00:00
68,Bass Da Da Da,Shou,28795552.0,Headass Records,2020-03-13 00:00:00+00:00,69,100000,2020-07-18 00:00:00+00:00,,61.0,59,2020-07-20 00:00:00+00:00,8,61,100000,2020-07-17 00:00:00+00:00,69,100000,2020-07-18 00:00:00+00:00
69,Toosie Slide,Drake,28904803.0,OVO,2020-04-03 00:00:00+00:00,70,100000,2020-07-18 00:00:00+00:00,-5.28571428571429,65.0,4,2020-05-05 00:00:00+00:00,106,33,200000,2020-07-11 00:00:00+00:00,70,100000,2020-07-18 00:00:00+00:00
70,"1, 2, 3, 4 (One, Two, Three, Four) - Fun Elektro Mix",Funbeat,21819135.0,Gardenia Records,2012-01-01 00:00:00+00:00,71,100000,2020-07-18 00:00:00+00:00,-5.0,37.0,31,2020-06-02 00:00:00+00:00,151,36,200000,2020-07-11 00:00:00+00:00,71,100000,2020-07-18 00:00:00+00:00
71,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,72,100000,2020-07-18 00:00:00+00:00,,55.0,16,2020-04-01 00:00:00+00:00,104,55,100000,2020-07-17 00:00:00+00:00,72,100000,2020-07-18 00:00:00+00:00
72,I Know,Toni Romiti,14390862.0,Romiti Records,2016-09-19 00:00:00+00:00,73,100000,2020-07-18 00:00:00+00:00,5.0,67.0,61,2020-07-28 00:00:00+00:00,30,108,100000,2020-07-11 00:00:00+00:00,73,100000,2020-07-18 00:00:00+00:00
73,X.O,the Limba & Andro,29497157.0,The Limba,2020-05-15 00:00:00+00:00,74,100000,2020-07-18 00:00:00+00:00,-5.71428571428571,89.0,22,2020-06-23 00:00:00+00:00,45,34,200000,2020-07-11 00:00:00+00:00,74,100000,2020-07-18 00:00:00+00:00
74,Ride It,Regard,24687419.0,Ministry of Sound Recordings,2019-07-26 00:00:00+00:00,75,100000,2020-07-18 00:00:00+00:00,,60.0,32,2020-01-29 00:00:00+00:00,59,60,100000,2020-07-17 00:00:00+00:00,75,100000,2020-07-18 00:00:00+00:00
75,mua mua,Miya쌤,,,,76,100000,2020-07-18 00:00:00+00:00,3.0,94.0,3,2020-06-10 00:00:00+00:00,144,97,100000,2020-07-11 00:00:00+00:00,76,100000,2020-07-18 00:00:00+00:00
76,Ah ah ah ,Vocal ,,,,77,100000,2020-07-18 00:00:00+00:00,,76.0,71,2020-07-16 00:00:00+00:00,121,75,100000,2020-07-13 00:00:00+00:00,77,100000,2020-07-18 00:00:00+00:00
77,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,78,100000,2020-07-18 00:00:00+00:00,-5.28571428571429,116.0,9,2020-06-02 00:00:00+00:00,68,41,200000,2020-07-11 00:00:00+00:00,78,100000,2020-07-18 00:00:00+00:00
78,Spaz,Mr. 2-17 & DRIPPY PRODUCTIONS,,,,79,100000,2020-07-18 00:00:00+00:00,2.85714285714286,115.0,14,2020-06-13 00:00:00+00:00,41,99,100000,2020-07-11 00:00:00+00:00,79,100000,2020-07-18 00:00:00+00:00
79,Future,TikTok,,,,80,100000,2020-07-18 00:00:00+00:00,,112.0,57,2020-07-14 00:00:00+00:00,101,57,100000,2020-07-13 00:00:00+00:00,80,100000,2020-07-18 00:00:00+00:00
80,triggering dog sounds,pat.tea.cakes,,,,81,100000,2020-07-18 00:00:00+00:00,,81.0,32,2020-04-14 00:00:00+00:00,80,61,100000,2020-07-13 00:00:00+00:00,81,100000,2020-07-18 00:00:00+00:00
81,White Shark,whitesharkk,,,,82,100000,2020-07-18 00:00:00+00:00,2.57142857142857,77.0,37,2020-06-19 00:00:00+00:00,62,100,100000,2020-07-11 00:00:00+00:00,82,100000,2020-07-18 00:00:00+00:00
82,Let's Do It Again,J Boog,15953367.0,Washhouse Hawaii,2011-09-27 00:00:00+00:00,83,100000,2020-07-18 00:00:00+00:00,,68.0,3,2020-05-10 00:00:00+00:00,74,63,100000,2020-07-16 00:00:00+00:00,83,100000,2020-07-18 00:00:00+00:00
83,Дикая львица,ALEX&RUS,24333981.0,Archer Music Production LLC,2019-07-03 00:00:00+00:00,84,100000,2020-07-18 00:00:00+00:00,,114.0,33,2020-02-06 00:00:00+00:00,112,59,100000,2020-07-15 00:00:00+00:00,84,100000,2020-07-18 00:00:00+00:00
84,Surrender,Natalie Taylor,14341447.0,Natalie Taylor,2015-10-29 00:00:00+00:00,85,100000,2020-07-18 00:00:00+00:00,-7.14285714285714,113.0,25,2020-06-10 00:00:00+00:00,121,35,200000,2020-07-11 00:00:00+00:00,85,100000,2020-07-18 00:00:00+00:00
85,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,86,100000,2020-07-18 00:00:00+00:00,-8.28571428571429,102.0,18,2020-06-22 00:00:00+00:00,39,28,200000,2020-07-11 00:00:00+00:00,86,100000,2020-07-18 00:00:00+00:00
86,2002 (Remix),Jayrous Morales,19411575.0,Shaun Reynolds,2018-05-11 00:00:00+00:00,87,100000,2020-07-18 00:00:00+00:00,-0.714285714285714,79.0,7,2020-04-01 00:00:00+00:00,128,82,100000,2020-07-11 00:00:00+00:00,87,100000,2020-07-18 00:00:00+00:00
87,Двигаться,Raim,22073277.0,DDRECORDS,2018-11-30 00:00:00+00:00,88,100000,2020-07-18 00:00:00+00:00,-2.14285714285714,75.0,25,2020-06-25 00:00:00+00:00,42,73,100000,2020-07-11 00:00:00+00:00,88,100000,2020-07-18 00:00:00+00:00
88,Rihanna Umbrella Remix Version,tavinhoh,15906325.0,Universal/Island Def Jam,2007-03-29 00:00:00+00:00,89,100000,2020-07-18 00:00:00+00:00,,82.0,58,2020-08-05 00:00:00+00:00,99,64,100000,2020-07-13 00:00:00+00:00,89,100000,2020-07-18 00:00:00+00:00
89,Run free,Deep Chills feat. IVIE,13646389.0,Miami Beats,2017-08-18 00:00:00+00:00,90,100000,2020-07-18 00:00:00+00:00,0.857142857142857,57.0,57,2020-07-17 00:00:00+00:00,94,96,100000,2020-07-11 00:00:00+00:00,90,100000,2020-07-18 00:00:00+00:00
90, I Think I'm losing my mind,FC :พี่ฟร้าคนสวย,,,,91,100000,2020-07-18 00:00:00+00:00,9.0,53.0,53,2020-07-17 00:00:00+00:00,110,154,41400,2020-07-11 00:00:00+00:00,91,100000,2020-07-18 00:00:00+00:00
91,idolface,火线妹,,,,92,100000,2020-07-18 00:00:00+00:00,,107.0,62,2020-07-14 00:00:00+00:00,78,67,100000,2020-07-13 00:00:00+00:00,92,100000,2020-07-18 00:00:00+00:00
92,Level Up,Ciara,20223938.0,Ciara,2018-07-18 00:00:00+00:00,93,100000,2020-07-18 00:00:00+00:00,,85.0,59,2020-04-29 00:00:00+00:00,91,70,100000,2020-07-13 00:00:00+00:00,93,100000,2020-07-18 00:00:00+00:00
93,MUA！,biancajramirez123,,,,94,100000,2020-07-18 00:00:00+00:00,2.85714285714286,80.0,13,2020-05-13 00:00:00+00:00,123,114,100000,2020-07-11 00:00:00+00:00,94,100000,2020-07-18 00:00:00+00:00
94,Raindrops,抖音小助手,,,,95,100000,2020-07-18 00:00:00+00:00,,110.0,63,2020-07-14 00:00:00+00:00,88,65,100000,2020-07-13 00:00:00+00:00,95,100000,2020-07-18 00:00:00+00:00
95,Kesha - Take It Off,很傻的小沙雕｛鬼滅之刃｝,15674027.0,Universal Music Strategic Marketing,2010-10-08 00:00:00+00:00,96,100000,2020-07-18 00:00:00+00:00,,69.0,28,2020-04-01 00:00:00+00:00,103,56,100000,2020-07-16 00:00:00+00:00,96,100000,2020-07-18 00:00:00+00:00
