,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date
16,Cars That Go Boom,L'Trimm,15375878.0,Perpetual,2015-11-20 00:00:00+00:00,17,422033,2020-06-13 00:00:00+00:00,-0.571428571428571,13.0,11,2020-06-05 00:00:00+00:00,39,13,523486,2020-06-06 00:00:00+00:00,17,422033,2020-06-13 00:00:00+00:00
17,Wipe It Down,BMW KENNY,29345768.0,BMW,2020-04-27 00:00:00+00:00,18,403904,2020-06-13 00:00:00+00:00,-1.0,14.0,8,2020-05-27 00:00:00+00:00,70,11,695636,2020-06-06 00:00:00+00:00,18,403904,2020-06-13 00:00:00+00:00
18,Genda Phool,Badshah feat. Payal Dev,28844457.0,Sony Music Entertainment India Pvt. Ltd.,2020-03-26 00:00:00+00:00,19,396822,2020-06-13 00:00:00+00:00,4.0,16.0,16,2020-06-11 00:00:00+00:00,27,47,157345,2020-06-06 00:00:00+00:00,19,396822,2020-06-13 00:00:00+00:00
19,Cyber Sex - Doja Cat,tyler_warwick,26950258.0,Kemosabe Records/RCA Records,2019-11-07 00:00:00+00:00,20,379030,2020-06-13 00:00:00+00:00,-0.857142857142857,17.0,9,2020-05-28 00:00:00+00:00,50,14,511187,2020-06-06 00:00:00+00:00,20,379030,2020-06-13 00:00:00+00:00
20,OUT WEST,JACKBOYS & Travis Scott,28009698.0,Cactus Jack / Epic,2019-12-27 00:00:00+00:00,21,361337,2020-06-13 00:00:00+00:00,,18.0,18,2020-06-12 00:00:00+00:00,6,18,361740,2020-06-12 00:00:00+00:00,21,361337,2020-06-13 00:00:00+00:00
21,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,22,328091,2020-06-13 00:00:00+00:00,-0.857142857142857,25.0,8,2020-06-02 00:00:00+00:00,152,16,380807,2020-06-06 00:00:00+00:00,22,328091,2020-06-13 00:00:00+00:00
22,Pitbull - Hotel Room Service,qt.ducks,,,,23,326218,2020-06-13 00:00:00+00:00,72.5714285714286,31.0,13,2020-06-20 00:00:00+00:00,83,531,8138,2020-06-06 00:00:00+00:00,23,326218,2020-06-13 00:00:00+00:00
23,Manohari,Sai Krishna,,,,24,311447,2020-06-13 00:00:00+00:00,,19.0,18,2020-06-11 00:00:00+00:00,11,18,333583,2020-06-11 00:00:00+00:00,24,311447,2020-06-13 00:00:00+00:00
24,Woah,KRYPTO9095,22809467.0,KSG Records,2019-03-29 00:00:00+00:00,25,305916,2020-06-13 00:00:00+00:00,0.142857142857143,28.0,16,2020-05-12 00:00:00+00:00,126,26,282684,2020-06-06 00:00:00+00:00,25,305916,2020-06-13 00:00:00+00:00
25,Rab Kare Tujhko Bhi Pyaar Hojaye Darpan Shah,darpanshahds,,,,26,293591,2020-06-13 00:00:00+00:00,,24.0,24,2020-06-12 00:00:00+00:00,54,24,280331,2020-06-12 00:00:00+00:00,26,293591,2020-06-13 00:00:00+00:00
26,Двигаться,Raim,22073277.0,DDRECORDS,2018-11-30 00:00:00+00:00,27,268033,2020-06-13 00:00:00+00:00,,30.0,25,2020-06-25 00:00:00+00:00,42,29,243241,2020-06-11 00:00:00+00:00,27,268033,2020-06-13 00:00:00+00:00
27,The Sharkboy Beat,Ricky Desktop,,,,28,265568,2020-06-13 00:00:00+00:00,-1.57142857142857,20.0,10,2020-05-24 00:00:00+00:00,55,17,337370,2020-06-06 00:00:00+00:00,28,265568,2020-06-13 00:00:00+00:00
28,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,29,253082,2020-06-13 00:00:00+00:00,-2.0,21.0,9,2020-06-02 00:00:00+00:00,68,15,391405,2020-06-06 00:00:00+00:00,29,253082,2020-06-13 00:00:00+00:00
29,Ah Eh,queen_zyon1,,,,30,251229,2020-06-13 00:00:00+00:00,4.0,23.0,21,2020-06-11 00:00:00+00:00,68,58,120575,2020-06-06 00:00:00+00:00,30,251229,2020-06-13 00:00:00+00:00
30,GOOBA,6ix9ine,29355561.0,Scumgang Records,2020-05-08 00:00:00+00:00,31,237726,2020-06-13 00:00:00+00:00,0.571428571428571,43.0,20,2020-05-27 00:00:00+00:00,62,35,234310,2020-06-06 00:00:00+00:00,31,237726,2020-06-13 00:00:00+00:00
31,Ice Me Out,Kash Doll,20439298.0,Republic Records,2018-08-24 00:00:00+00:00,32,234010,2020-06-13 00:00:00+00:00,-2.0,22.0,17,2020-06-04 00:00:00+00:00,35,18,326871,2020-06-06 00:00:00+00:00,32,234010,2020-06-13 00:00:00+00:00
32,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,33,232883,2020-06-13 00:00:00+00:00,-1.57142857142857,27.0,15,2020-08-02 00:00:00+00:00,63,22,308224,2020-06-06 00:00:00+00:00,33,232883,2020-06-13 00:00:00+00:00
33,MUA！,biancajramirez123,,,,34,226211,2020-06-13 00:00:00+00:00,-0.142857142857143,46.0,13,2020-05-13 00:00:00+00:00,123,33,246413,2020-06-06 00:00:00+00:00,34,226211,2020-06-13 00:00:00+00:00
34,Play Date,Melanie Martinez,15090401.0,Atlantic Records,2015-08-14 00:00:00+00:00,35,225552,2020-06-13 00:00:00+00:00,-0.428571428571429,26.0,12,2020-06-02 00:00:00+00:00,80,32,250883,2020-06-06 00:00:00+00:00,35,225552,2020-06-13 00:00:00+00:00
35,Roses - Imanbek Remix,SAINt JHN,28795304.0,b1,2020-03-20 00:00:00+00:00,36,216697,2020-06-13 00:00:00+00:00,,37.0,31,2020-06-11 00:00:00+00:00,9,31,216697,2020-06-11 00:00:00+00:00,36,216697,2020-06-13 00:00:00+00:00
36,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,37,203959,2020-06-13 00:00:00+00:00,-1.71428571428571,29.0,1,2020-05-09 00:00:00+00:00,88,25,286969,2020-06-06 00:00:00+00:00,37,203959,2020-06-13 00:00:00+00:00
37,2002 (Remix),Jayrous Morales,19411575.0,Shaun Reynolds,2018-05-11 00:00:00+00:00,38,202885,2020-06-13 00:00:00+00:00,-0.571428571428571,59.0,7,2020-04-01 00:00:00+00:00,128,34,238162,2020-06-06 00:00:00+00:00,38,202885,2020-06-13 00:00:00+00:00
38,feeling,BCD Studio-LI,,,,39,194257,2020-06-13 00:00:00+00:00,-0.142857142857143,34.0,14,2020-02-12 00:00:00+00:00,150,38,195410,2020-06-06 00:00:00+00:00,39,194257,2020-06-13 00:00:00+00:00
39,Lose Control,Meduza & Becky Hill & Goodboys,25866511.0,Virgin,2019-10-11 00:00:00+00:00,40,194086,2020-06-13 00:00:00+00:00,-0.571428571428571,33.0,5,2020-04-16 00:00:00+00:00,133,36,205863,2020-06-06 00:00:00+00:00,40,194086,2020-06-13 00:00:00+00:00
40,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,13133541.0,Universal Music (Pty) Ltd.,2013-01-01 00:00:00+00:00,41,190722,2020-06-13 00:00:00+00:00,,,41,2020-06-13 00:00:00+00:00,21,41,190722,2020-06-13 00:00:00+00:00,41,190722,2020-06-13 00:00:00+00:00
41,Sweet and Salty,goalsounds,,,,42,189823,2020-06-13 00:00:00+00:00,-1.57142857142857,32.0,5,2020-05-20 00:00:00+00:00,50,31,261074,2020-06-06 00:00:00+00:00,42,189823,2020-06-13 00:00:00+00:00
42,Toosie Slide,Drake,28904803.0,OVO,2020-04-03 00:00:00+00:00,43,186735,2020-06-13 00:00:00+00:00,-3.14285714285714,36.0,4,2020-05-05 00:00:00+00:00,106,21,308979,2020-06-06 00:00:00+00:00,43,186735,2020-06-13 00:00:00+00:00
43,Flatbed Freestyle - Playboi Carti,m_3dits,19216551.0,AWGE Label,2018-05-11 00:00:00+00:00,44,171532,2020-06-13 00:00:00+00:00,-3.42857142857143,35.0,16,2020-06-08 00:00:00+00:00,22,20,313953,2020-06-06 00:00:00+00:00,44,171532,2020-06-13 00:00:00+00:00
44,nursery,bbno$,22461520.0,no records,2019-01-25 00:00:00+00:00,45,168043,2020-06-13 00:00:00+00:00,-2.42857142857143,38.0,11,2020-05-23 00:00:00+00:00,58,28,274735,2020-06-06 00:00:00+00:00,45,168043,2020-06-13 00:00:00+00:00
45,Kasih Slow,Nonna 3In1,,,,46,162897,2020-06-13 00:00:00+00:00,-2.42857142857143,40.0,14,2020-06-02 00:00:00+00:00,93,29,269506,2020-06-06 00:00:00+00:00,46,162897,2020-06-13 00:00:00+00:00
46,Crystal Dolphin (KyleYouMadeThat Remix),Engelwood,17918694.0,Engelwood,2017-12-06 00:00:00+00:00,47,161961,2020-06-13 00:00:00+00:00,-3.42857142857143,39.0,7,2020-05-21 00:00:00+00:00,44,23,307380,2020-06-06 00:00:00+00:00,47,161961,2020-06-13 00:00:00+00:00
47,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,48,159494,2020-06-13 00:00:00+00:00,0.142857142857143,42.0,15,2020-02-17 00:00:00+00:00,152,49,148873,2020-06-06 00:00:00+00:00,48,159494,2020-06-13 00:00:00+00:00
48,Bagaikan Langit（cover）,_ucil👑,,,,49,157826,2020-06-13 00:00:00+00:00,-0.714285714285714,41.0,1,2020-02-12 00:00:00+00:00,118,44,160962,2020-06-06 00:00:00+00:00,49,157826,2020-06-13 00:00:00+00:00
49,Hips Dont Lie by Shakira,goalsounds,15778873.0,Now! Music,2015-06-19 00:00:00+00:00,50,144352,2020-06-13 00:00:00+00:00,-1.57142857142857,44.0,27,2020-04-09 00:00:00+00:00,99,39,181470,2020-06-06 00:00:00+00:00,50,144352,2020-06-13 00:00:00+00:00
50,Yang Penting Hepi,Lbdjs official dj,,,,51,143019,2020-06-13 00:00:00+00:00,,,33,2020-06-19 00:00:00+00:00,31,51,143019,2020-06-13 00:00:00+00:00,51,143019,2020-06-13 00:00:00+00:00
51,Happy Birthday,Vitamin A,29101133.0,Vitamin A,2016-04-20 00:00:00+00:00,52,142895,2020-06-13 00:00:00+00:00,-0.571428571428571,45.0,36,2020-06-02 00:00:00+00:00,57,48,155109,2020-06-06 00:00:00+00:00,52,142895,2020-06-13 00:00:00+00:00
52,ily (i love you baby),Surf Mesa,27755710.0,Surf Mesa,2019-11-26 00:00:00+00:00,53,139840,2020-06-13 00:00:00+00:00,0.857142857142857,48.0,27,2020-07-02 00:00:00+00:00,99,59,117855,2020-06-06 00:00:00+00:00,53,139840,2020-06-13 00:00:00+00:00
53,Mine,Bazzi,17206601.0,iamcosmic,2018-04-12 00:00:00+00:00,54,138769,2020-06-13 00:00:00+00:00,,56.0,10,2020-02-26 00:00:00+00:00,42,45,138769,2020-06-08 00:00:00+00:00,54,138769,2020-06-13 00:00:00+00:00
54,"1, 2, 3, 4 (One, Two, Three, Four) - Fun Elektro Mix",Funbeat,21819135.0,Gardenia Records,2012-01-01 00:00:00+00:00,55,133063,2020-06-13 00:00:00+00:00,-0.571428571428571,50.0,31,2020-06-02 00:00:00+00:00,151,51,147581,2020-06-06 00:00:00+00:00,55,133063,2020-06-13 00:00:00+00:00
55,Oops！,PauPau 🇵🇭,,,,56,131633,2020-06-13 00:00:00+00:00,0.714285714285714,52.0,15,2020-05-04 00:00:00+00:00,84,61,112372,2020-06-06 00:00:00+00:00,56,131633,2020-06-13 00:00:00+00:00
56,Let's Do It Again,J Boog,15953367.0,Washhouse Hawaii,2011-09-27 00:00:00+00:00,57,127278,2020-06-13 00:00:00+00:00,-2.28571428571429,49.0,3,2020-05-10 00:00:00+00:00,74,41,179795,2020-06-06 00:00:00+00:00,57,127278,2020-06-13 00:00:00+00:00
57,ROCKSTAR DABABY FT RODDY RICH,calegoes,,,,58,126884,2020-06-13 00:00:00+00:00,-3.0,47.0,32,2020-06-10 00:00:00+00:00,25,37,197756,2020-06-06 00:00:00+00:00,58,126884,2020-06-13 00:00:00+00:00
58,The Wakhra song,"Navv Inder,Lisa Mishra and Raja Kumari",24393062.0,Zee Music Company,2019-07-08 00:00:00+00:00,59,126311,2020-06-13 00:00:00+00:00,37.0,318.0,35,2020-06-16 00:00:00+00:00,12,318,17384,2020-06-06 00:00:00+00:00,59,126311,2020-06-13 00:00:00+00:00
59,Surrender,Natalie Taylor,14341447.0,Natalie Taylor,2015-10-29 00:00:00+00:00,60,126042,2020-06-13 00:00:00+00:00,-2.14285714285714,54.0,25,2020-06-10 00:00:00+00:00,121,45,160444,2020-06-06 00:00:00+00:00,60,126042,2020-06-13 00:00:00+00:00
60,Make Some TikTok,TikTok,24008840.0,DANCEANDLOVE,2019-05-22 00:00:00+00:00,61,125874,2020-06-13 00:00:00+00:00,-1.28571428571429,53.0,29,2020-02-26 00:00:00+00:00,150,52,144166,2020-06-06 00:00:00+00:00,61,125874,2020-06-13 00:00:00+00:00
61,Break My Heart,Dua Lipa,28844347.0,Warner Records,2020-03-25 00:00:00+00:00,62,125731,2020-06-13 00:00:00+00:00,-0.857142857142857,58.0,41,2020-06-02 00:00:00+00:00,117,56,134379,2020-06-06 00:00:00+00:00,62,125731,2020-06-13 00:00:00+00:00
62,I'm Just a Kid,Simple Plan,15073090.0,Rhino Atlantic,2018-04-06 00:00:00+00:00,63,125030,2020-06-13 00:00:00+00:00,-3.28571428571429,51.0,7,2020-04-29 00:00:00+00:00,135,40,181015,2020-06-06 00:00:00+00:00,63,125030,2020-06-13 00:00:00+00:00
63,death bed (coffee for your head),Powfu & beabadoobee,28419993.0,Columbia,2020-02-08 00:00:00+00:00,64,124417,2020-06-13 00:00:00+00:00,-0.285714285714286,55.0,16,2020-04-01 00:00:00+00:00,104,62,111528,2020-06-06 00:00:00+00:00,64,124417,2020-06-13 00:00:00+00:00
64,Bass Da Da Da,Shou,28795552.0,Headass Records,2020-03-13 00:00:00+00:00,65,122161,2020-06-13 00:00:00+00:00,-1.14285714285714,66.0,43,2020-06-02 00:00:00+00:00,67,57,134264,2020-06-06 00:00:00+00:00,65,122161,2020-06-13 00:00:00+00:00
65,Asian Power (Part 1),CHUNNYT 抖音小助手,,,,66,121614,2020-06-13 00:00:00+00:00,2.57142857142857,236.0,56,2020-07-14 00:00:00+00:00,118,84,80496,2020-06-06 00:00:00+00:00,66,121614,2020-06-13 00:00:00+00:00
66,Buttercup,Jack Stauber,13922085.0,Plopscotch Records,2017-03-25 00:00:00+00:00,67,121191,2020-06-13 00:00:00+00:00,-0.428571428571429,61.0,47,2020-06-10 00:00:00+00:00,55,64,108921,2020-06-06 00:00:00+00:00,67,121191,2020-06-13 00:00:00+00:00
67,i wanna feel,weeping.audios,,,,68,120394,2020-06-13 00:00:00+00:00,,64.0,42,2020-06-08 00:00:00+00:00,59,53,119947,2020-06-07 00:00:00+00:00,68,120394,2020-06-13 00:00:00+00:00
68,Run free,Deep Chills feat. IVIE,13646389.0,Miami Beats,2017-08-18 00:00:00+00:00,69,117800,2020-06-13 00:00:00+00:00,2.0,62.0,57,2020-07-17 00:00:00+00:00,94,83,81026,2020-06-06 00:00:00+00:00,69,117800,2020-06-13 00:00:00+00:00
69,mua mua,Miya쌤,,,,70,116056,2020-06-13 00:00:00+00:00,-2.14285714285714,57.0,3,2020-06-10 00:00:00+00:00,144,55,138761,2020-06-06 00:00:00+00:00,70,116056,2020-06-13 00:00:00+00:00
70,Skechers,DripReport,28242824.0,1470214 Records DK,2020-01-12 00:00:00+00:00,71,115821,2020-06-13 00:00:00+00:00,8.14285714285714,278.0,32,2020-04-13 00:00:00+00:00,79,128,55820,2020-06-06 00:00:00+00:00,71,115821,2020-06-13 00:00:00+00:00
71,4K,El Alfa & Darell & Noriel,,,,72,115409,2020-06-13 00:00:00+00:00,,77.0,22,2020-07-02 00:00:00+00:00,54,77,109022,2020-06-12 00:00:00+00:00,72,115409,2020-06-13 00:00:00+00:00
72,Old Time Road,goalsounds,,,,73,113601,2020-06-13 00:00:00+00:00,-0.142857142857143,60.0,46,2020-04-23 00:00:00+00:00,67,72,95742,2020-06-06 00:00:00+00:00,73,113601,2020-06-13 00:00:00+00:00
73,WOAH remix,raullcabello2,,,,74,113458,2020-06-13 00:00:00+00:00,-1.14285714285714,63.0,6,2020-04-01 00:00:00+00:00,85,66,103808,2020-06-06 00:00:00+00:00,74,113458,2020-06-13 00:00:00+00:00
74,Bila bermimpi kamu versi chipmunk,niksonmahendra🚀,,,,75,112589,2020-06-13 00:00:00+00:00,,72.0,72,2020-06-12 00:00:00+00:00,54,72,115760,2020-06-12 00:00:00+00:00,75,112589,2020-06-13 00:00:00+00:00
75,triggering dog sounds,pat.tea.cakes,,,,76,111015,2020-06-13 00:00:00+00:00,2.85714285714286,286.0,32,2020-04-14 00:00:00+00:00,80,96,73889,2020-06-06 00:00:00+00:00,76,111015,2020-06-13 00:00:00+00:00
76,Believer [NSG Remix],Romy Wave,,,,77,110788,2020-06-13 00:00:00+00:00,5.71428571428571,68.0,29,2020-07-03 00:00:00+00:00,137,117,62207,2020-06-06 00:00:00+00:00,77,110788,2020-06-13 00:00:00+00:00
77,Crazy Zipper,Instrumentals,,,,78,109678,2020-06-13 00:00:00+00:00,17.2857142857143,80.0,72,2020-06-11 00:00:00+00:00,64,199,33211,2020-06-06 00:00:00+00:00,78,109678,2020-06-13 00:00:00+00:00
78,dudada dudada,FUNNY,,,,79,109140,2020-06-13 00:00:00+00:00,-1.28571428571429,67.0,38,2020-06-27 00:00:00+00:00,146,70,96733,2020-06-06 00:00:00+00:00,79,109140,2020-06-13 00:00:00+00:00
79,Pew Pew Pew,Auntie Hammy,19937236.0,Hamshop Media,2018-06-01 00:00:00+00:00,80,106184,2020-06-13 00:00:00+00:00,-2.14285714285714,70.0,6,2020-04-13 00:00:00+00:00,85,65,108455,2020-06-06 00:00:00+00:00,80,106184,2020-06-13 00:00:00+00:00
80,Goa Beach,Tony Kakkar,28457120.0,Desi Music Factory,2020-02-11 00:00:00+00:00,81,103543,2020-06-13 00:00:00+00:00,-4.42857142857143,345.0,5,2020-05-09 00:00:00+00:00,80,50,148438,2020-06-06 00:00:00+00:00,81,103543,2020-06-13 00:00:00+00:00
81,Dance Monkey,Tones And I,22955238.0,Bad Batch Records,2019-05-10 00:00:00+00:00,82,103133,2020-06-13 00:00:00+00:00,,82.0,65,2020-06-08 00:00:00+00:00,19,65,103133,2020-06-08 00:00:00+00:00,82,103133,2020-06-13 00:00:00+00:00
82,Kuch Bhi Ho Jaye,B Praak,28987846.0,Desi Melodies,2020-04-09 00:00:00+00:00,83,103020,2020-06-13 00:00:00+00:00,-8.0,65.0,6,2020-05-13 00:00:00+00:00,49,27,276701,2020-06-06 00:00:00+00:00,83,103020,2020-06-13 00:00:00+00:00
83,The Cuppycake Song,Buddy Castle,16491146.0,Amy J. Music,1995-01-01 00:00:00+00:00,84,101942,2020-06-13 00:00:00+00:00,7.57142857142857,481.0,55,2020-07-08 00:00:00+00:00,131,137,53588,2020-06-06 00:00:00+00:00,84,101942,2020-06-13 00:00:00+00:00
84,White Shark,whitesharkk,,,,85,101446,2020-06-13 00:00:00+00:00,8.42857142857143,75.0,37,2020-06-19 00:00:00+00:00,62,144,50589,2020-06-06 00:00:00+00:00,85,101446,2020-06-13 00:00:00+00:00
85,Summer Time (Cute),不死川的散彈槍,,,,86,99550,2020-06-13 00:00:00+00:00,-6.14285714285714,73.0,37,2020-06-02 00:00:00+00:00,82,43,162324,2020-06-06 00:00:00+00:00,86,99550,2020-06-13 00:00:00+00:00
86,Way Back Home,Shaun,20105880.0,DCTOM,2018-06-27 00:00:00+00:00,87,99223,2020-06-13 00:00:00+00:00,,128.0,49,2020-05-30 00:00:00+00:00,21,100,63252,2020-06-07 00:00:00+00:00,87,99223,2020-06-13 00:00:00+00:00
87,Lullabies,Yuna,14624824.0,FADER Label,2012-04-24 00:00:00+00:00,88,98986,2020-06-13 00:00:00+00:00,-1.42857142857143,74.0,58,2020-07-22 00:00:00+00:00,104,78,85789,2020-06-06 00:00:00+00:00,88,98986,2020-06-13 00:00:00+00:00
88,Savage Remix,Megan Thee Stallion,29249430.0,300 Entertainment,2020-04-29 00:00:00+00:00,89,98845,2020-06-13 00:00:00+00:00,-4.14285714285714,78.0,53,2020-06-08 00:00:00+00:00,54,60,116450,2020-06-06 00:00:00+00:00,89,98845,2020-06-13 00:00:00+00:00
89,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,90,98783,2020-06-13 00:00:00+00:00,,84.0,43,2020-07-02 00:00:00+00:00,44,84,97801,2020-06-12 00:00:00+00:00,90,98783,2020-06-13 00:00:00+00:00
90,Say So x Like That x Do It Again,goalsounds,,,,91,98043,2020-06-13 00:00:00+00:00,-1.57142857142857,433.0,14,2020-05-12 00:00:00+00:00,39,80,84187,2020-06-06 00:00:00+00:00,91,98043,2020-06-13 00:00:00+00:00
91,i love you,apathetic.songs,,,,92,97672,2020-06-13 00:00:00+00:00,1.85714285714286,76.0,55,2020-02-26 00:00:00+00:00,103,105,65704,2020-06-06 00:00:00+00:00,92,97672,2020-06-13 00:00:00+00:00
92,Coffee for Your Head,Vinyll,28696807.0,1219967 Records DK,2020-01-28 00:00:00+00:00,93,95667,2020-06-13 00:00:00+00:00,-1.14285714285714,85.0,38,2020-07-25 00:00:00+00:00,110,85,80325,2020-06-06 00:00:00+00:00,93,95667,2020-06-13 00:00:00+00:00
93,Pooranviram,Akki Aryan,,,,94,95255,2020-06-13 00:00:00+00:00,-10.7142857142857,69.0,13,2020-06-02 00:00:00+00:00,48,19,315775,2020-06-06 00:00:00+00:00,94,95255,2020-06-13 00:00:00+00:00
94,Я дома,Даня Милохин,29186662.0,Wildjam Music,2020-04-24 00:00:00+00:00,95,94606,2020-06-13 00:00:00+00:00,-7.57142857142857,71.0,24,2020-06-02 00:00:00+00:00,53,42,168674,2020-06-06 00:00:00+00:00,95,94606,2020-06-13 00:00:00+00:00
95,nursery,bbno$,22461520.0,no records,2019-01-25 00:00:00+00:00,96,93568,2020-06-13 00:00:00+00:00,-6.14285714285714,81.0,29,2020-06-02 00:00:00+00:00,69,53,144151,2020-06-06 00:00:00+00:00,96,93568,2020-06-13 00:00:00+00:00
96,Savage Tiger King Edition,calebjaxin,,,,97,93556,2020-06-13 00:00:00+00:00,-0.714285714285714,558.0,3,2020-04-16 00:00:00+00:00,67,92,75174,2020-06-06 00:00:00+00:00,97,93556,2020-06-13 00:00:00+00:00
97,Countdown,TikTok,,,,98,86265,2020-06-13 00:00:00+00:00,-1.42857142857143,83.0,40,2020-02-17 00:00:00+00:00,119,88,77513,2020-06-06 00:00:00+00:00,98,86265,2020-06-13 00:00:00+00:00
98,Hareudang Panas,TetehAcaaa,29504443.0,Indiefy,2020-05-11 00:00:00+00:00,99,85781,2020-06-13 00:00:00+00:00,-6.42857142857143,79.0,16,2020-05-04 00:00:00+00:00,68,54,140337,2020-06-06 00:00:00+00:00,99,85781,2020-06-13 00:00:00+00:00
