,timestamp,artist,cm_artist_id,popularity
0,2019-09-02T00:00:00.000Z,Saweetie,808784,78
1,2019-09-03T00:00:00.000Z,Saweetie,808784,78
2,2019-09-04T00:00:00.000Z,Saweetie,808784,78
3,2019-09-05T00:00:00.000Z,Saweetie,808784,78
4,2019-09-06T00:00:00.000Z,Saweetie,808784,78
5,2019-09-07T00:00:00.000Z,Saweetie,808784,78
6,2019-09-08T00:00:00.000Z,Saweetie,808784,78
7,2019-09-09T00:00:00.000Z,Saweetie,808784,78
8,2019-09-10T00:00:00.000Z,Saweetie,808784,78
9,2019-09-11T00:00:00.000Z,Saweetie,808784,78
10,2019-09-12T00:00:00.000Z,Saweetie,808784,77
11,2019-09-13T00:00:00.000Z,Saweetie,808784,77
12,2019-09-14T00:00:00.000Z,Saweetie,808784,76
13,2019-09-15T00:00:00.000Z,Saweetie,808784,76
14,2019-09-16T00:00:00.000Z,Saweetie,808784,76
15,2019-09-17T00:00:00.000Z,Saweetie,808784,76
16,2019-09-18T00:00:00.000Z,Saweetie,808784,76
17,2019-09-19T00:00:00.000Z,Saweetie,808784,76
18,2019-09-20T00:00:00.000Z,Saweetie,808784,76
19,2019-09-21T00:00:00.000Z,Saweetie,808784,76
20,2019-09-22T00:00:00.000Z,Saweetie,808784,76
21,2019-09-23T00:00:00.000Z,Saweetie,808784,76
22,2019-09-24T00:00:00.000Z,Saweetie,808784,76
23,2019-09-26T00:00:00.000Z,Saweetie,808784,75
24,2019-09-28T00:00:00.000Z,Saweetie,808784,75
25,2019-09-29T00:00:00.000Z,Saweetie,808784,75
26,2019-09-30T00:00:00.000Z,Saweetie,808784,75
27,2019-10-01T00:00:00.000Z,Saweetie,808784,75
28,2019-10-02T00:00:00.000Z,Saweetie,808784,75
29,2019-10-04T00:00:00.000Z,Saweetie,808784,75
30,2019-10-05T00:00:00.000Z,Saweetie,808784,75
31,2019-10-06T00:00:00.000Z,Saweetie,808784,75
32,2019-10-07T00:00:00.000Z,Saweetie,808784,75
33,2019-10-08T00:00:00.000Z,Saweetie,808784,75
34,2019-10-09T00:00:00.000Z,Saweetie,808784,75
35,2019-10-10T00:00:00.000Z,Saweetie,808784,75
36,2019-10-11T00:00:00.000Z,Saweetie,808784,75
37,2019-10-14T00:00:00.000Z,Saweetie,808784,75
38,2019-10-15T00:00:00.000Z,Saweetie,808784,75
39,2019-10-16T00:00:00.000Z,Saweetie,808784,75
40,2019-10-17T00:00:00.000Z,Saweetie,808784,75
41,2019-10-18T00:00:00.000Z,Saweetie,808784,75
42,2019-10-19T00:00:00.000Z,Saweetie,808784,75
43,2019-10-20T00:00:00.000Z,Saweetie,808784,75
44,2019-10-21T00:00:00.000Z,Saweetie,808784,75
45,2019-10-22T00:00:00.000Z,Saweetie,808784,75
46,2019-10-23T00:00:00.000Z,Saweetie,808784,75
47,2019-10-24T00:00:00.000Z,Saweetie,808784,75
48,2019-10-25T00:00:00.000Z,Saweetie,808784,75
49,2019-10-26T00:00:00.000Z,Saweetie,808784,75
50,2019-10-27T00:00:00.000Z,Saweetie,808784,75
51,2019-10-28T00:00:00.000Z,Saweetie,808784,76
52,2019-10-29T00:00:00.000Z,Saweetie,808784,76
53,2019-10-30T00:00:00.000Z,Saweetie,808784,76
54,2019-10-31T00:00:00.000Z,Saweetie,808784,76
55,2019-11-01T00:00:00.000Z,Saweetie,808784,76
56,2019-11-02T00:00:00.000Z,Saweetie,808784,76
57,2019-11-03T00:00:00.000Z,Saweetie,808784,76
58,2019-11-04T00:00:00.000Z,Saweetie,808784,76
59,2019-11-05T00:00:00.000Z,Saweetie,808784,76
60,2019-11-06T00:00:00.000Z,Saweetie,808784,76
61,2019-11-07T00:00:00.000Z,Saweetie,808784,76
62,2019-11-08T00:00:00.000Z,Saweetie,808784,76
63,2019-11-09T00:00:00.000Z,Saweetie,808784,76
64,2019-11-10T00:00:00.000Z,Saweetie,808784,76
65,2019-11-11T00:00:00.000Z,Saweetie,808784,76
66,2019-11-12T00:00:00.000Z,Saweetie,808784,76
67,2019-11-13T00:00:00.000Z,Saweetie,808784,76
68,2019-11-14T00:00:00.000Z,Saweetie,808784,76
69,2019-11-15T00:00:00.000Z,Saweetie,808784,76
70,2019-11-16T00:00:00.000Z,Saweetie,808784,76
71,2019-11-17T00:00:00.000Z,Saweetie,808784,76
72,2019-11-18T00:00:00.000Z,Saweetie,808784,76
73,2019-11-19T00:00:00.000Z,Saweetie,808784,76
74,2019-11-20T00:00:00.000Z,Saweetie,808784,76
75,2019-11-21T00:00:00.000Z,Saweetie,808784,76
76,2019-11-22T00:00:00.000Z,Saweetie,808784,76
77,2019-11-23T00:00:00.000Z,Saweetie,808784,76
78,2019-11-24T00:00:00.000Z,Saweetie,808784,76
79,2019-11-25T00:00:00.000Z,Saweetie,808784,76
80,2019-11-26T00:00:00.000Z,Saweetie,808784,76
81,2019-11-28T00:00:00.000Z,Saweetie,808784,76
82,2019-11-29T00:00:00.000Z,Saweetie,808784,76
83,2019-11-30T00:00:00.000Z,Saweetie,808784,76
84,2019-12-01T00:00:00.000Z,Saweetie,808784,76
85,2019-12-02T00:00:00.000Z,Saweetie,808784,76
86,2019-12-06T00:00:00.000Z,Saweetie,808784,76
87,2019-12-07T00:00:00.000Z,Saweetie,808784,76
88,2019-12-09T00:00:00.000Z,Saweetie,808784,76
89,2019-12-10T00:00:00.000Z,Saweetie,808784,76
90,2019-12-11T00:00:00.000Z,Saweetie,808784,76
91,2019-12-12T00:00:00.000Z,Saweetie,808784,76
