,timestamp,artist,cm_artist_id,popularity
0,2019-09-02T00:00:00.000Z,HRVY,710665,72
1,2019-09-03T00:00:00.000Z,HRVY,710665,72
2,2019-09-04T00:00:00.000Z,HRVY,710665,72
3,2019-09-05T00:00:00.000Z,HRVY,710665,72
4,2019-09-06T00:00:00.000Z,HRVY,710665,72
5,2019-09-07T00:00:00.000Z,HRVY,710665,72
6,2019-09-08T00:00:00.000Z,HRVY,710665,72
7,2019-09-09T00:00:00.000Z,HRVY,710665,72
8,2019-09-10T00:00:00.000Z,HRVY,710665,73
9,2019-09-11T00:00:00.000Z,HRVY,710665,73
10,2019-09-12T00:00:00.000Z,HRVY,710665,72
11,2019-09-13T00:00:00.000Z,HRVY,710665,72
12,2019-09-14T00:00:00.000Z,HRVY,710665,72
13,2019-09-15T00:00:00.000Z,HRVY,710665,72
14,2019-09-16T00:00:00.000Z,HRVY,710665,71
15,2019-09-17T00:00:00.000Z,HRVY,710665,71
16,2019-09-18T00:00:00.000Z,HRVY,710665,71
17,2019-09-20T00:00:00.000Z,HRVY,710665,71
18,2019-09-21T00:00:00.000Z,HRVY,710665,71
19,2019-09-22T00:00:00.000Z,HRVY,710665,71
20,2019-09-23T00:00:00.000Z,HRVY,710665,71
21,2019-09-24T00:00:00.000Z,HRVY,710665,71
22,2019-09-25T00:00:00.000Z,HRVY,710665,71
23,2019-09-27T00:00:00.000Z,HRVY,710665,71
24,2019-09-28T00:00:00.000Z,HRVY,710665,71
25,2019-09-29T00:00:00.000Z,HRVY,710665,71
26,2019-09-30T00:00:00.000Z,HRVY,710665,71
27,2019-10-01T00:00:00.000Z,HRVY,710665,71
28,2019-10-02T00:00:00.000Z,HRVY,710665,71
29,2019-10-03T00:00:00.000Z,HRVY,710665,71
30,2019-10-04T00:00:00.000Z,HRVY,710665,71
31,2019-10-06T00:00:00.000Z,HRVY,710665,72
32,2019-10-07T00:00:00.000Z,HRVY,710665,72
33,2019-10-08T00:00:00.000Z,HRVY,710665,72
34,2019-10-10T00:00:00.000Z,HRVY,710665,72
35,2019-10-11T00:00:00.000Z,HRVY,710665,72
36,2019-10-14T00:00:00.000Z,HRVY,710665,72
37,2019-10-15T00:00:00.000Z,HRVY,710665,72
38,2019-10-16T00:00:00.000Z,HRVY,710665,72
39,2019-10-17T00:00:00.000Z,HRVY,710665,72
40,2019-10-18T00:00:00.000Z,HRVY,710665,72
41,2019-10-19T00:00:00.000Z,HRVY,710665,72
42,2019-10-20T00:00:00.000Z,HRVY,710665,72
43,2019-10-21T00:00:00.000Z,HRVY,710665,73
44,2019-10-22T00:00:00.000Z,HRVY,710665,73
45,2019-10-23T00:00:00.000Z,HRVY,710665,73
46,2019-10-24T00:00:00.000Z,HRVY,710665,73
47,2019-10-25T00:00:00.000Z,HRVY,710665,73
48,2019-10-26T00:00:00.000Z,HRVY,710665,73
49,2019-10-27T00:00:00.000Z,HRVY,710665,73
50,2019-10-28T00:00:00.000Z,HRVY,710665,73
51,2019-10-29T00:00:00.000Z,HRVY,710665,73
52,2019-10-30T00:00:00.000Z,HRVY,710665,73
53,2019-10-31T00:00:00.000Z,HRVY,710665,73
54,2019-11-01T00:00:00.000Z,HRVY,710665,73
55,2019-11-02T00:00:00.000Z,HRVY,710665,73
56,2019-11-03T00:00:00.000Z,HRVY,710665,73
57,2019-11-04T00:00:00.000Z,HRVY,710665,73
58,2019-11-05T00:00:00.000Z,HRVY,710665,73
59,2019-11-06T00:00:00.000Z,HRVY,710665,73
60,2019-11-07T00:00:00.000Z,HRVY,710665,73
61,2019-11-08T00:00:00.000Z,HRVY,710665,73
62,2019-11-09T00:00:00.000Z,HRVY,710665,73
63,2019-11-10T00:00:00.000Z,HRVY,710665,73
64,2019-11-11T00:00:00.000Z,HRVY,710665,73
65,2019-11-12T00:00:00.000Z,HRVY,710665,73
66,2019-11-13T00:00:00.000Z,HRVY,710665,74
67,2019-11-14T00:00:00.000Z,HRVY,710665,74
68,2019-11-15T00:00:00.000Z,HRVY,710665,74
69,2019-11-16T00:00:00.000Z,HRVY,710665,74
70,2019-11-17T00:00:00.000Z,HRVY,710665,74
71,2019-11-18T00:00:00.000Z,HRVY,710665,74
72,2019-11-19T00:00:00.000Z,HRVY,710665,74
73,2019-11-20T00:00:00.000Z,HRVY,710665,74
74,2019-11-21T00:00:00.000Z,HRVY,710665,74
75,2019-11-22T00:00:00.000Z,HRVY,710665,74
76,2019-11-23T00:00:00.000Z,HRVY,710665,74
77,2019-11-24T00:00:00.000Z,HRVY,710665,74
78,2019-11-25T00:00:00.000Z,HRVY,710665,75
79,2019-11-26T00:00:00.000Z,HRVY,710665,75
80,2019-11-27T00:00:00.000Z,HRVY,710665,75
81,2019-11-28T00:00:00.000Z,HRVY,710665,75
82,2019-11-29T00:00:00.000Z,HRVY,710665,75
83,2019-11-30T00:00:00.000Z,HRVY,710665,75
84,2019-12-01T00:00:00.000Z,HRVY,710665,75
85,2019-12-03T00:00:00.000Z,HRVY,710665,75
86,2019-12-06T00:00:00.000Z,HRVY,710665,75
87,2019-12-07T00:00:00.000Z,HRVY,710665,75
88,2019-12-08T00:00:00.000Z,HRVY,710665,75
89,2019-12-09T00:00:00.000Z,HRVY,710665,75
90,2019-12-10T00:00:00.000Z,HRVY,710665,75
91,2019-12-11T00:00:00.000Z,HRVY,710665,75
92,2019-12-12T00:00:00.000Z,HRVY,710665,75
93,2019-12-13T00:00:00.000Z,HRVY,710665,75
94,2019-12-14T00:00:00.000Z,HRVY,710665,75
